,SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
9,42018,1610612754,IND,Indiana Pacers,0041800131,2019-04-14,IND @ BOS,L,240,28,84,0.333,6,27,0.222,12,21,0.571,9,33,42,22,8,5,13,20,74,-10,1
26,42018,1610612754,IND,Indiana Pacers,0041800132,2019-04-17,IND @ BOS,L,240,36,81,0.444,13,34,0.382,6,10,0.6,4,32,36,23,11,3,12,16,91,-8,1
41,42018,1610612754,IND,Indiana Pacers,0041800133,2019-04-19,IND vs. BOS,L,240,34,81,0.42,11,30,0.367,17,23,0.739,8,32,40,20,9,4,11,19,96,-8,1
56,42018,1610612754,IND,Indiana Pacers,0041800134,2019-04-21,IND vs. BOS,L,240,36,88,0.409,10,28,0.357,24,28,0.857,11,32,43,18,5,2,12,25,106,-4,1
