,SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
0,42018,1610612751,BKN,Brooklyn Nets,0041800121,2019-04-13,BKN @ PHI,W,240,38,88,0.432,11,26,0.423,24,26,0.923,10,35,45,15,9,2,12,27,111,9,1
17,42018,1610612751,BKN,Brooklyn Nets,0041800122,2019-04-15,BKN @ PHI,L,240,43,90,0.478,15,36,0.417,22,29,0.759,12,20,32,20,3,2,14,24,123,-22,1
34,42018,1610612751,BKN,Brooklyn Nets,0041800123,2019-04-18,BKN vs. PHI,L,240,39,96,0.406,8,39,0.205,29,35,0.829,13,30,43,12,6,2,16,24,115,-16,1
46,42018,1610612751,BKN,Brooklyn Nets,0041800124,2019-04-20,BKN vs. PHI,L,240,36,90,0.4,12,38,0.316,24,31,0.774,12,29,41,23,10,4,14,26,108,-4,1
65,42018,1610612751,BKN,Brooklyn Nets,0041800125,2019-04-23,BKN @ PHI,L,240,36,93,0.387,9,31,0.29,19,25,0.76,9,32,41,26,10,4,15,13,100,-22,1
