,SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
14,42018,1610612765,DET,Detroit Pistons,0041800101,2019-04-14,DET @ MIL,L,240,35,92,0.38,8,27,0.296,8,13,0.615,7,39,46,22,7,2,13,21,86,-35,1
31,42018,1610612765,DET,Detroit Pistons,0041800102,2019-04-17,DET @ MIL,L,240,37,99,0.374,12,36,0.333,13,17,0.765,11,32,43,23,5,7,9,21,99,-21,1
48,42018,1610612765,DET,Detroit Pistons,0041800103,2019-04-20,DET vs. MIL,L,240,37,96,0.385,11,36,0.306,18,24,0.75,15,29,44,21,9,6,9,24,103,-16,1
61,42018,1610612765,DET,Detroit Pistons,0041800104,2019-04-22,DET vs. MIL,L,240,41,100,0.41,13,34,0.382,9,12,0.75,10,26,36,26,8,1,11,31,104,-23,1
