,SEASON_ID,TEAM_SELECTED,OPPONENT,PTS_A,PTS_CON_A,FG_PCT_A,FG3_PCT_A,FT_PCT_A,REB_A,TOV_A,BLK_A,SEASON_A_PCT,H/A_A,ELO_A,STREAK_A,MATCHUP_A,PER_A,PTS_B,PTS_CON_B,FG_PCT_B,FG3_PCT_B,FT_PCT_B,REB_B,TOV_B,BLK_B,SEASON_B_PCT,H/A_B,ELO_B,STREAK_B,MATCHUP_B,PER_B,WINNER
12,22008,BOS,NYK,102.2,90.8,0.506,0.40279999999999994,0.7718,42.5,17.5,5.3,0.8529411764705882,0.7,1668.2712605569368,1,1.0,18.09801850798926,105.1,108.6,0.43820000000000003,0.34840000000000004,0.8025,41.6,16.1,3.0,0.3870967741935484,0.3,1484.8979031203794,-1,0.0,13.139050603540147,B
13,22008,BOS,CHA,101.0,91.7,0.49670000000000003,0.3768000000000001,0.7908999999999999,42.0,16.6,5.8,0.8285714285714286,0.6,1648.0386139796638,-1,1.0,19.29449369298296,94.8,93.8,0.46319999999999995,0.3595,0.7247,41.0,16.4,5.6,0.35294117647058826,0.5,1495.4772001332797,1,0.0,15.567446498053501,B
14,22008,BOS,HOU,102.8,94.6,0.4968000000000001,0.38750000000000007,0.7824,41.9,17.0,5.7,0.8055555555555556,1.0,1633.4270963368165,-2,1.0,17.388937663583658,95.3,96.6,0.43500000000000005,0.36,0.7998999999999999,41.1,15.2,2.9,0.5833333333333334,0.3,1493.8049956837497,-3,0.0,14.88954561291467,B
15,22008,BOS,CLE,98.7,92.7,0.48020000000000007,0.3775,0.7826,41.6,16.7,5.7,0.7837837837837838,0.5,1623.5910426890634,-3,1.0,17.453527756156962,98.5,87.1,0.4840999999999999,0.3768,0.7150000000000001,40.7,14.5,5.9,0.8235294117647058,1.0,1492.9626244758779,1,0.0,17.380334931855533,B
16,22008,BOS,TOR,94.6,92.0,0.45570000000000005,0.3538,0.7948999999999999,41.1,16.0,5.3,0.7631578947368421,0.4,1603.1558326869072,-4,1.0,13.7420666146249,101.2,96.6,0.5023000000000001,0.3958,0.8007,40.2,14.0,4.7,0.43243243243243246,0.5,1483.3982155889119,2,0.0,14.126181312427281,A
17,22008,BOS,TOR,93.0,91.7,0.45099999999999996,0.3538,0.7865,41.4,15.9,5.2,0.7692307692307693,0.9,1607.8720925255502,1,1.0,14.653268850439947,100.3,98.5,0.49510000000000015,0.3943,0.8096,39.8,14.1,4.8,0.42105263157894735,0.4,1478.6819557502688,-1,0.0,13.2204950603938,A
18,22008,BOS,NJN,99.1,92.1,0.4612,0.37729999999999997,0.8061,42.6,14.7,5.2,0.7804878048780488,0.4,1626.842051938557,3,1.0,15.614855403333,93.9,98.0,0.4388000000000001,0.3619,0.7612,41.6,15.2,4.5,0.475,0.5,1485.54625561495,-2,0.0,12.236162703872473,A
19,22008,BOS,ORL,99.6,93.9,0.46510000000000007,0.3976,0.7861999999999999,42.4,15.5,4.2,0.7954545454545454,0.4,1651.5068413978197,6,1.0,17.463456872573346,107.6,94.3,0.47380000000000005,0.4614,0.7513000000000001,44.6,13.7,4.0,0.8048780487804879,1.0,1490.0450925640162,7,0.0,21.741896702887434,A
20,22008,BOS,SAC,101.6,90.5,0.48130000000000006,0.40679999999999994,0.7649,41.2,14.2,3.5,0.8043478260869565,0.9,1666.2612565808577,8,1.0,16.384985255168953,109.8,117.9,0.4551,0.4333,0.843,37.3,15.0,2.4,0.21739130434782608,0.1,1484.8183153181874,-6,0.0,14.576985943674892,A
21,22008,BOS,DET,105.0,91.6,0.4934,0.43600000000000005,0.7638,42.0,14.2,3.7,0.8085106382978723,0.5,1673.447432696196,9,1.0,19.239961160481315,90.6,93.3,0.4556,0.2952,0.6699,39.3,9.5,4.3,0.5681818181818182,0.6,1478.0812593020541,1,0.0,13.548720523691294,A
