,SEASON_ID,TEAM_SELECTED,OPPONENT,PTS_A,PTS_CON_A,FG_PCT_A,FG3_PCT_A,FT_PCT_A,REB_A,TOV_A,BLK_A,SEASON_A_PCT,H/A_A,ELO_A,STREAK_A,MATCHUP_A,PER_A,PTS_B,PTS_CON_B,FG_PCT_B,FG3_PCT_B,FT_PCT_B,REB_B,TOV_B,BLK_B,SEASON_B_PCT,H/A_B,ELO_B,STREAK_B,MATCHUP_B,PER_B,WINNER
649,22017,CLE,DAL,110.4,117.4,0.47830000000000006,0.3614,0.7955,39.5,15.4,4.2,0.4166666666666667,0.4,1472.052689749026,-1,0.4,15.027550605874819,99.1,107.5,0.4264,0.37560000000000004,0.7632,41.5,14.9,3.4,0.16666666666666666,0.16666666666666666,1502.3259263823397,1,0.6,13.858748646772174,A
650,22017,CLE,NYK,112.2,116.4,0.48310000000000014,0.3721,0.8043000000000001,40.4,15.5,3.8,0.46153846153846156,0.5,1481.423587370915,1,0.9,16.24737609555174,108.6,104.4,0.49420000000000003,0.3504,0.7745,45.2,15.7,5.2,0.5833333333333334,0.75,1419.0083662927764,1,0.1,17.6955018040951,A
651,22017,CLE,CHA,110.7,115.3,0.4711,0.3656,0.8088000000000001,41.3,16.6,4.2,0.5,0.5714285714285714,1485.8019220504702,2,0.9,15.5083179895426,104.2,106.6,0.4444,0.3704,0.6552,47.1,12.7,4.5,0.4166666666666667,0.8,1409.0609732540713,-4,0.1,14.615386938248104,A
652,22017,CLE,LAC,111.5,114.8,0.46720000000000006,0.3655,0.8333999999999999,41.7,15.9,3.9,0.5333333333333333,0.42857142857142855,1492.4967838110945,3,0.6,17.264549789917186,105.4,111.4,0.44509999999999994,0.3551,0.7515000000000001,43.0,15.4,4.1,0.38461538461538464,0.4,1498.030683901453,-6,0.4,14.574980000979545,A
653,22017,CLE,DET,113.2,113.8,0.46769999999999995,0.36130000000000007,0.8388,43.1,15.6,4.1,0.5625,0.625,1499.6780323319651,4,0.5,13.769971823979484,105.3,102.2,0.4558999999999999,0.409,0.7323999999999999,43.5,15.0,3.8,0.6875,0.875,1500.0570437711017,1,0.5,16.99463098524992,A
654,22017,CLE,BKN,115.3,111.2,0.4819,0.3795,0.8477,43.2,15.2,3.8,0.5882352941176471,0.5,1520.505348007353,5,0.7,18.099560591457276,107.7,111.9,0.42569999999999997,0.32900000000000007,0.6993,45.9,14.7,3.8,0.375,0.25,1444.5778534360015,-1,0.3,15.972009530507439,A
655,22017,CLE,CHA,116.5,109.7,0.48430000000000006,0.3981,0.8481,42.4,14.6,3.7,0.6111111111111112,0.5555555555555556,1528.1840037708341,6,0.9,19.12309769382575,109.7,110.0,0.4569,0.3802,0.7181,44.6,12.4,4.4,0.47058823529411764,0.125,1402.366111493447,3,0.1,18.314572472214834,A
656,22017,CLE,PHI,113.5,107.4,0.47400000000000003,0.387,0.8285,43.5,14.3,4.0,0.631578947368421,0.6666666666666666,1530.5816667674767,7,0.9,17.132343133037534,112.5,106.7,0.47359999999999997,0.36429999999999996,0.7571000000000001,50.8,17.5,6.1,0.6111111111111112,0.625,1420.004035573244,3,0.1,20.291271601815453,A
657,22017,CLE,MIA,113.3,104.8,0.4779000000000001,0.3997,0.8171999999999999,43.4,14.2,3.7,0.65,0.6,1541.7148966175198,8,0.4,19.348361662392502,98.5,99.6,0.43790000000000007,0.3779,0.8031,44.8,15.8,4.6,0.5263157894736842,0.6,1601.3646709013499,3,0.6,12.443722916980667,A
658,22017,CLE,ATL,111.7,102.6,0.47729999999999995,0.383,0.8042999999999999,44.0,14.3,3.5,0.6666666666666666,0.7,1555.2440056782148,9,0.4,18.777174396659554,101.7,105.8,0.4690999999999999,0.38570000000000004,0.7409,38.3,16.2,3.2,0.2,0.2222222222222222,1566.8615466179037,-1,0.6,15.42995966736434,A
