,SEASON_ID,GAME_DATE,TEAM_A,TEAM_B,PTS_A,PTS_CON_A,FG_PCT_A,FG3_PCT_A,FT_PCT_A,REB_A,TOV_A,BLK_A,SEASON_A_PCT,H/A_A,ELO_A,STREAK_A,MATCHUP_A,PER_A,ODDS_A,PTS_B,PTS_CON_B,FG_PCT_B,FG3_PCT_B,FT_PCT_B,REB_B,TOV_B,BLK_B,SEASON_B_PCT,H/A_B,ELO_B,STREAK_B,MATCHUP_B,PER_B,ODDS_B,WINNER
0,22019,2019-11-01,SAC,UTA,98.6,115.6,0.40800000000000003,0.3294,0.741,41.6,18.0,4.6,0.0,0.0,1433.7706449397228,-5,0.0,10.390156089966059,2.62,101.0,92.4,0.47040000000000004,0.3674,0.7487999999999999,43.4,18.6,3.6,0.8,0.5,1534.6225038051298,3,1.0,14.425124323273248,1.52,1
1,22019,2019-11-03,LAC,UTA,114.16666666666667,109.5,0.4985,0.361,0.7915,42.0,16.666666666666668,4.5,0.6666666666666666,1.0,1522.2945980566333,1,0.0,20.037268480059787,1.52,101.0,94.0,0.4718333333333334,0.37166666666666665,0.7474999999999999,42.166666666666664,18.333333333333332,3.8333333333333335,0.6666666666666666,0.3333333333333333,1528.9843082968282,-1,1.0,15.349060723410386,2.62,1
2,22019,2019-11-08,IND,DET,109.0,106.375,0.46012500000000006,0.3425,0.826125,44.5,14.0,5.625,0.5,0.75,1513.6458657399783,1,0.0,14.38695391793808,1.4,108.77777777777777,111.22222222222223,0.4783333333333333,0.4046666666666666,0.781888888888889,42.44444444444444,17.444444444444443,5.222222222222222,0.4444444444444444,0.25,1481.4225326683154,1,1.0,15.190283517116887,3.09,1
3,22019,2019-11-08,NOP,TOR,119.28571428571429,124.28571428571429,0.46571428571428575,0.38171428571428573,0.7249999999999999,45.142857142857146,16.857142857142858,5.0,0.14285714285714285,0.3333333333333333,1461.6004810925708,-2,0.0,21.33021909706999,2.15,114.57142857142857,108.71428571428571,0.46885714285714286,0.40628571428571425,0.8691428571428572,46.714285714285715,17.714285714285715,5.0,0.7142857142857143,0.3333333333333333,1532.8567454932988,1,1.0,16.09782341151255,1.75,0
4,22019,2019-11-09,OKC,GSW,105.0,103.25,0.44849999999999995,0.3525,0.7388750000000001,45.875,15.875,4.75,0.375,0.6,1499.4919906127002,-1,1.0,17.88517174863991,1.13,112.55555555555556,121.88888888888889,0.4284444444444444,0.3383333333333334,0.8656666666666667,45.666666666666664,14.88888888888889,3.4444444444444446,0.2222222222222222,0.25,1438.760137803748,-2,0.0,16.76555779574728,6.61,1
5,22019,2019-11-11,NOP,HOU,117.11111111111111,122.44444444444444,0.4663333333333333,0.37111111111111117,0.7157777777777777,46.0,18.0,5.222222222222222,0.2222222222222222,0.25,1457.5849009597252,1,0.0,14.490774906851957,3.59,120.11111111111111,118.66666666666667,0.43755555555555553,0.33955555555555555,0.7672222222222224,46.666666666666664,16.555555555555557,5.666666666666667,0.6666666666666666,0.6,1517.832081480221,3,1.0,19.520847330759132,1.32,0
6,22019,2019-11-12,CHI,NYK,105.4,110.0,0.4304,0.31260000000000004,0.7305,42.4,14.4,4.4,0.3,0.25,1462.821654304932,-1,0.0,15.749192315585681,1.38,99.2,109.3,0.4173,0.3664,0.6535,46.7,16.5,4.9,0.2,0.16666666666666666,1422.0399404758934,-1,1.0,11.315742527148778,3.21,1
7,22019,2019-11-12,SAC,POR,105.44444444444444,111.55555555555556,0.445,0.3715555555555556,0.7418888888888887,41.666666666666664,16.666666666666668,5.0,0.3333333333333333,0.25,1465.9717763440851,1,0.0,15.670869565915055,2.05,114.1,114.6,0.4502,0.36810000000000004,0.8188000000000001,47.4,14.7,6.1,0.4,0.5,1488.7439126348195,1,1.0,15.98548969714228,1.82,1
8,22019,2019-11-14,NYK,DAL,98.3,109.3,0.4114,0.3644,0.6458,46.6,16.9,4.9,0.18181818181818182,0.25,1409.0139950102846,-2,1.0,11.265567538523767,3.64,115.3,112.3,0.45430000000000004,0.3508,0.7627999999999999,47.8,14.2,4.4,0.6,0.8,1519.1521650153534,-1,0.0,16.790786342048868,1.31,1
9,22019,2019-11-15,MIN,WAS,116.2,115.2,0.4431,0.31329999999999997,0.7581,46.9,16.3,6.4,0.6363636363636364,0.6,1513.592286346104,2,1.0,16.379359184141297,1.43,115.55555555555556,120.0,0.4612222222222222,0.34577777777777785,0.7971111111111111,42.888888888888886,15.333333333333334,4.888888888888889,0.2222222222222222,0.2,1460.4220255259465,-3,0.0,19.238857575812553,2.95,0
