,SEASON_ID,GAME_DATE,TEAM_A,TEAM_B,PTS_A,PTS_CON_A,FG_PCT_A,FG3_PCT_A,FT_PCT_A,REB_A,TOV_A,BLK_A,SEASON_A_PCT,H/A_A,ELO_A,STREAK_A,MATCHUP_A,PER_A,ODDS_A,PTS_B,PTS_CON_B,FG_PCT_B,FG3_PCT_B,FT_PCT_B,REB_B,TOV_B,BLK_B,SEASON_B_PCT,H/A_B,ELO_B,STREAK_B,MATCHUP_B,PER_B,ODDS_B,WINNER
0,22020,2021-01-02,IND,NYK,116.8,107.0,0.5108,0.3342,0.7388,43.2,14.8,5.2,0.8,0.75,1538.6416229048498,1,1.0,22.41630158526783,1.22,100.8,105.2,0.43600000000000005,0.3882,0.7424,46.4,18.2,5.0,0.4,0.3333333333333333,1486.5252711521157,-1,0.0,14.018909611633962,4.52,0
1,22020,2021-01-03,DET,BOS,108.4,115.2,0.42399999999999993,0.3194,0.6824,48.4,16.4,3.8,0.2,0.3333333333333333,1468.5303197576766,1,1.0,14.723063611409993,3.83,109.83333333333333,111.0,0.47783333333333333,0.369,0.7080000000000001,42.166666666666664,15.166666666666666,7.166666666666667,0.5,0.3333333333333333,1498.5569654354806,-1,0.0,20.168088085370943,1.28,0
2,22020,2021-01-04,PHI,CHA,109.83333333333333,101.83333333333333,0.46916666666666657,0.3558333333333334,0.774,47.666666666666664,18.166666666666668,7.666666666666667,0.8333333333333334,1.0,1543.5224346007662,3,1.0,23.436101212695856,1.28,108.33333333333333,111.33333333333333,0.4463333333333333,0.36100000000000004,0.6846666666666666,43.833333333333336,16.333333333333332,5.0,0.3333333333333333,0.3333333333333333,1482.6740734251346,-2,0.0,18.05679465032101,3.86,1
3,22020,2021-01-05,DEN,MIN,116.0,116.0,0.49183333333333334,0.37716666666666665,0.7441666666666666,41.666666666666664,15.166666666666666,4.833333333333333,0.3333333333333333,0.25,1493.6275542027506,1,1.0,16.32882000064789,1.16,106.16666666666667,119.5,0.4429999999999999,0.31883333333333336,0.7174999999999999,42.333333333333336,14.666666666666666,5.166666666666667,0.3333333333333333,0.3333333333333333,1443.18362878997,-4,0.0,15.270463021906629,5.67,1
4,22020,2021-01-05,MEM,LAL,109.33333333333333,115.16666666666667,0.44366666666666665,0.32033333333333336,0.7711666666666667,48.0,15.333333333333334,5.0,0.3333333333333333,0.0,1476.905311008871,-1,0.0,15.251975535557827,4.53,117.0,105.85714285714286,0.4977142857142857,0.4061428571428571,0.7704285714285714,48.42857142857143,15.428571428571429,5.714285714285714,0.7142857142857143,1.0,1554.102760150039,3,1.0,19.24176540722226,1.22,0
5,22020,2021-01-06,PHI,WAS,111.0,101.71428571428571,0.4712857142857142,0.35414285714285715,0.7565714285714286,48.714285714285715,17.0,7.285714285714286,0.8571428571428571,1.0,1555.0684774079548,4,1.0,22.390864242955494,1.38,118.57142857142857,120.28571428571429,0.476,0.3834285714285714,0.7485714285714288,43.714285714285715,15.0,3.857142857142857,0.2857142857142857,0.6666666666666666,1482.6709430341048,2,0.0,22.205768117921423,3.18,1
6,22020,2021-01-06,ORL,CLE,110.71428571428571,107.71428571428571,0.43942857142857145,0.33485714285714285,0.8272857142857143,49.0,13.0,3.0,0.7142857142857143,0.5,1520.3748641846573,1,1.0,16.530401044302618,1.48,104.42857142857143,105.0,0.4517142857142857,0.3757142857142857,0.6811428571428572,44.714285714285715,16.857142857142858,5.0,0.5714285714285714,0.5,1499.263683821675,-1,0.0,16.62549213144014,2.74,1
7,22020,2021-01-06,MIL,DET,124.57142857142857,111.14285714285714,0.5021428571428571,0.42857142857142855,0.7884285714285714,48.714285714285715,15.857142857142858,4.714285714285714,0.5714285714285714,1.0,1545.5953767091787,2,1.0,24.79986358927091,1.13,111.0,117.57142857142857,0.43371428571428566,0.35228571428571426,0.756,43.714285714285715,14.428571428571429,4.428571428571429,0.14285714285714285,0.0,1456.464460980192,-2,0.0,16.428694040817934,6.52,1
8,22020,2021-01-06,NOP,OKC,106.28571428571429,104.28571428571429,0.4468571428571429,0.3047142857142857,0.6717142857142857,49.714285714285715,16.571428571428573,4.428571428571429,0.5714285714285714,0.6666666666666666,1512.13835179602,-1,1.0,18.682820014819992,1.29,100.5,110.83333333333333,0.43300000000000005,0.31633333333333336,0.6661666666666667,44.666666666666664,17.166666666666668,5.166666666666667,0.3333333333333333,0.6666666666666666,1457.5793528267052,-1,0.0,17.65694327474872,3.79,0
9,22020,2021-01-07,LAL,SAS,114.125,104.125,0.490125,0.39162499999999995,0.7763749999999999,48.875,15.625,6.0,0.75,0.5,1557.6587380533863,4,1.0,18.79503630553747,1.25,111.42857142857143,114.85714285714286,0.4518571428571429,0.39042857142857146,0.7745714285714287,45.857142857142854,12.0,5.714285714285714,0.42857142857142855,0.6666666666666666,1483.7359056804228,1,0.0,17.47498914550989,4.23,0
10,22020,2021-01-08,GSW,LAC,114.5,119.5,0.443625,0.3395,0.8005,43.875,14.25,6.0,0.5,0.5,1484.4345316515848,-1,0.0,16.131514122084802,2.78,110.55555555555556,108.55555555555556,0.46799999999999997,0.4104444444444444,0.8454444444444444,42.22222222222222,14.444444444444445,5.0,0.6666666666666666,0.8,1520.0377110109239,1,1.0,20.788599826600155,1.47,1
