,SEASON_ID,GAME_DATE,TEAM_A,TEAM_B,PTS_A,PTS_CON_A,FG_PCT_A,FG3_PCT_A,FT_PCT_A,REB_A,TOV_A,BLK_A,SEASON_A_PCT,H/A_A,ELO_A,PER_A,ODDS_A,PTS_B,PTS_CON_B,FG_PCT_B,FG3_PCT_B,FT_PCT_B,REB_B,TOV_B,BLK_B,SEASON_B_PCT,H/A_B,ELO_B,PER_B,ODDS_B,WINNER
13,22017,2017-10-30,UTA,DAL,94.5,93.83333333333333,0.4658333333333333,0.33383333333333337,0.7963333333333334,41.5,19.5,6.5,0.5,1.0,1501.8623527774373,16.75520715020459,1.28,99.57142857142857,107.42857142857143,0.4228571428571429,0.376,0.7517142857142857,40.142857142857146,13.857142857142858,2.857142857142857,0.14285714285714285,0.0,1454.716192144765,13.832529894794531,3.87,1
14,22017,2017-10-30,MEM,CHA,100.83333333333333,94.16666666666667,0.443,0.3501666666666667,0.7596666666666666,41.166666666666664,13.833333333333334,4.666666666666667,0.8333333333333334,1.0,1537.1611204134058,15.519080109186998,1.49,102.66666666666667,101.83333333333333,0.43999999999999995,0.33433333333333337,0.6709999999999999,50.833333333333336,15.333333333333334,4.833333333333333,0.5,0.0,1506.011119389906,14.26238862829099,2.74,0
15,22017,2017-10-30,NOP,ORL,110.0,108.83333333333333,0.4673333333333333,0.3561666666666667,0.7361666666666666,46.5,16.333333333333332,5.833333333333333,0.5,0.5,1507.2815592907752,18.575323192762127,1.34,117.16666666666667,109.33333333333333,0.486,0.42849999999999994,0.77,44.666666666666664,14.833333333333334,5.666666666666667,0.6666666666666666,0.3333333333333333,1536.5145032867483,20.46070174733992,3.44,0
16,22017,2017-10-31,LAL,DET,101.83333333333333,108.83333333333333,0.4495,0.2725,0.7178333333333334,45.5,19.0,5.166666666666667,0.3333333333333333,0.25,1466.5557050573477,12.41128682292688,2.32,106.0,100.57142857142857,0.4551428571428572,0.3552857142857143,0.8072857142857143,42.285714285714285,13.714285714285714,2.4285714285714284,0.7142857142857143,0.75,1533.629599446999,17.485460771269885,1.66,1
17,22017,2017-10-31,BKN,PHX,114.71428571428571,118.28571428571429,0.44328571428571434,0.3682857142857143,0.7547142857142857,45.714285714285715,16.428571428571427,4.0,0.42857142857142855,0.75,1477.9189415729136,17.74982028995847,1.54,102.5,117.16666666666667,0.432,0.33116666666666666,0.7621666666666668,44.166666666666664,18.0,6.166666666666667,0.3333333333333333,0.0,1452.7042460307653,14.431544940495632,2.59,0
18,22017,2017-10-31,MIL,OKC,104.5,103.66666666666667,0.4928333333333334,0.387,0.7678333333333333,38.666666666666664,14.666666666666666,4.0,0.6666666666666666,0.5,1510.4348509723739,19.344851561211104,2.2,106.0,96.5,0.458,0.3358333333333334,0.7116666666666666,41.833333333333336,15.833333333333334,7.0,0.5,0.3333333333333333,1530.7099808833314,15.51303284262907,1.72,0
19,22017,2017-10-31,IND,SAC,111.16666666666667,112.0,0.48150000000000004,0.3516666666666666,0.7493333333333333,43.0,15.333333333333334,4.0,0.5,0.6666666666666666,1498.6974369857458,16.274641298970195,1.45,96.0,105.0,0.4266666666666667,0.36316666666666664,0.7678333333333334,42.0,14.833333333333334,3.1666666666666665,0.16666666666666666,0.3333333333333333,1452.6749980884924,14.918330053468301,2.9,1
20,22017,2017-11-01,PHI,ATL,104.14285714285714,108.28571428571429,0.4551428571428571,0.3795714285714285,0.6957142857142857,45.42857142857143,18.0,3.7142857142857144,0.42857142857142855,0.0,1485.9480926427386,17.39140404127877,1.32,99.57142857142857,107.57142857142857,0.42614285714285716,0.3812857142857143,0.8579999999999999,41.57142857142857,14.428571428571429,3.4285714285714284,0.14285714285714285,0.2,1446.8930011373702,14.016988077691703,3.58,1
21,22017,2017-11-01,NYK,HOU,102.83333333333333,102.83333333333333,0.45116666666666666,0.30749999999999994,0.7401666666666668,46.333333333333336,17.166666666666668,5.0,0.5,0.6666666666666666,1505.4282341286776,12.885296801262204,2.96,104.25,103.125,0.434625,0.305375,0.8050000000000002,43.625,16.25,4.875,0.625,0.8,1507.880968070674,16.176124634596803,1.43,0
22,22017,2017-11-01,BOS,SAC,101.57142857142857,94.85714285714286,0.4382857142857142,0.3505714285714286,0.7585714285714286,46.42857142857143,14.714285714285714,4.714285714285714,0.7142857142857143,0.6666666666666666,1539.4468290161444,15.34692790962751,1.12,94.14285714285714,104.42857142857143,0.4257142857142857,0.3317142857142857,0.7295714285714286,42.285714285714285,14.857142857142858,3.4285714285714284,0.14285714285714285,0.25,1439.9198786069,10.789149080659975,6.98,1
23,22017,2017-11-01,LAC,DAL,107.33333333333333,100.5,0.44366666666666665,0.38116666666666665,0.7536666666666667,47.833333333333336,14.166666666666666,3.8333333333333335,0.6666666666666666,0.5,1521.81577454163,16.058894309250846,1.19,98.25,107.0,0.425875,0.3915,0.7599999999999999,40.375,15.125,2.875,0.125,0.0,1443.4919032042646,11.94410985328945,5.17,1
24,22017,2017-11-01,CLE,IND,104.71428571428571,110.14285714285714,0.46128571428571435,0.33885714285714286,0.7998571428571429,43.142857142857146,16.285714285714285,4.428571428571429,0.42857142857142855,0.5,1469.1737224833414,15.712243756455045,1.2,109.71428571428571,107.85714285714286,0.4732857142857143,0.3605714285714286,0.7527142857142856,44.42857142857143,15.285714285714286,4.428571428571429,0.5714285714285714,0.3333333333333333,1511.4525564673381,18.6967451372688,4.89,0
25,22017,2017-11-01,MIA,CHI,106.16666666666667,109.16666666666667,0.47200000000000003,0.31466666666666665,0.7608333333333333,42.0,16.333333333333332,6.166666666666667,0.3333333333333333,0.4,1481.6609955912895,16.02192496207863,1.18,89.8,102.0,0.38259999999999994,0.3206,0.8044,47.0,17.4,3.8,0.2,0.0,1455.3249754496164,13.902283545541724,5.21,1
26,22017,2017-11-01,UTA,POR,95.85714285714286,93.14285714285714,0.46628571428571425,0.3514285714285714,0.7968571428571429,40.57142857142857,18.714285714285715,6.714285714285714,0.5714285714285714,1.0,1513.0866417179377,14.86452348399809,1.61,107.57142857142857,98.28571428571429,0.427,0.4254285714285714,0.8184285714285714,49.714285714285715,14.142857142857142,6.285714285714286,0.5714285714285714,0.6666666666666666,1535.1564624096936,16.47824779498417,2.43,1
27,22017,2017-11-01,DEN,TOR,104.0,104.42857142857143,0.4492857142857143,0.3727142857142857,0.7447142857142858,45.57142857142857,15.0,3.4285714285714284,0.42857142857142855,0.5,1494.130352236645,15.720486806666841,1.8,109.0,98.16666666666667,0.4503333333333333,0.30366666666666664,0.8285,43.833333333333336,14.5,6.166666666666667,0.6666666666666666,0.5,1544.0151711085541,15.050918368563652,2.09,1
28,22017,2017-11-01,CHA,MIL,102.85714285714286,101.42857142857143,0.4365714285714285,0.3454285714285715,0.6884285714285714,51.57142857142857,14.857142857142858,5.142857142857143,0.5714285714285714,0.75,1513.8736944536788,12.786622442892291,1.59,102.57142857142857,104.57142857142857,0.4818571428571429,0.37314285714285716,0.7749999999999998,37.57142857142857,14.714285714285714,4.0,0.5714285714285714,1.0,1495.7859138565868,17.907806896569763,2.46,1
29,22017,2017-11-01,WAS,PHX,111.66666666666667,105.83333333333333,0.45516666666666666,0.35200000000000004,0.7626666666666666,43.666666666666664,14.833333333333334,5.666666666666667,0.6666666666666666,1.0,1525.958195151771,17.78497047465081,1.14,105.28571428571429,116.71428571428571,0.4372857142857143,0.34885714285714287,0.7842857142857144,47.285714285714285,18.285714285714285,6.0,0.42857142857142855,0.3333333333333333,1462.6417794026404,14.72684914886958,6.11,0
30,22017,2017-11-01,MEM,ORL,100.57142857142857,95.57142857142857,0.4288571428571428,0.33285714285714285,0.7679999999999999,42.142857142857146,12.857142857142858,5.142857142857143,0.7142857142857143,0.8,1529.298545349633,14.407364950974742,1.69,116.85714285714286,107.85714285714286,0.4888571428571428,0.43457142857142855,0.7631428571428572,44.42857142857143,15.142857142857142,5.0,0.7142857142857143,0.5,1549.0986957898938,20.858642069247665,2.26,0
31,22017,2017-11-01,NOP,MIN,108.42857142857143,109.71428571428571,0.46614285714285714,0.341,0.7421428571428572,46.0,16.857142857142858,5.714285714285714,0.42857142857142855,0.3333333333333333,1494.6973667876298,19.820550421627864,1.77,109.42857142857143,115.28571428571429,0.463,0.388,0.793,39.857142857142854,15.285714285714286,3.7142857142857144,0.5714285714285714,0.5,1479.5206393885003,17.50050874996961,2.12,0
32,22017,2017-11-02,SAS,GSW,98.14285714285714,98.85714285714286,0.43114285714285716,0.32171428571428573,0.7224285714285715,47.714285714285715,14.428571428571429,7.0,0.5714285714285714,1.0,1499.4990413408937,15.120397330465996,3.8,121.0,114.125,0.5252499999999999,0.40775000000000006,0.8355000000000001,45.25,17.625,8.875,0.625,0.75,1541.2749389614535,21.93549631530201,1.29,0
33,22017,2017-11-02,POR,LAL,107.0,100.0,0.423375,0.405375,0.80875,50.125,14.5,6.5,0.5,0.5,1524.6191043543474,15.916556116155787,1.42,103.42857142857143,106.57142857142857,0.456,0.29957142857142854,0.7275714285714285,46.57142857142857,18.285714285714285,5.142857142857143,0.42857142857142855,0.5,1487.1654438404123,14.871090818676203,3.06,1
34,22017,2017-11-03,PHI,IND,106.0,108.375,0.456375,0.37849999999999995,0.67875,46.375,17.75,3.75,0.5,0.3333333333333333,1494.8847476647575,17.89914523532858,1.53,111.5,107.75,0.482125,0.39237500000000003,0.7547499999999999,44.25,15.125,4.0,0.625,0.5,1523.9051655138453,21.563853382071887,2.6,1
35,22017,2017-11-03,SAS,CHA,97.375,100.5,0.42612500000000003,0.318,0.7245,47.5,15.0,7.125,0.5,0.6666666666666666,1485.5452563004953,14.286304546374053,1.52,105.75,103.875,0.44899999999999995,0.37225,0.69725,50.25,14.375,4.875,0.625,0.3333333333333333,1520.4498703511028,14.817398939786306,2.67,1
36,22017,2017-11-03,LAL,BKN,104.25,107.375,0.467,0.289875,0.72925,44.75,17.375,5.5,0.375,0.4,1482.3203466540547,15.435970856956686,1.68,114.625,118.75,0.439375,0.35850000000000004,0.747875,45.5,15.25,4.0,0.375,0.0,1467.9814082010384,17.15509746997129,2.27,1
37,22017,2017-11-03,NYK,PHX,102.0,105.14285714285714,0.4485714285714285,0.3075714285714285,0.7552857142857144,45.714285714285715,17.428571428571427,4.428571428571429,0.42857142857142855,0.5,1488.0757093934474,16.841837469567743,1.57,107.375,116.625,0.44437499999999996,0.352125,0.78825,47.0,17.25,5.875,0.5,0.5,1472.255272052265,13.4691800772462,2.51,1
38,22017,2017-11-03,ORL,CHI,114.875,106.75,0.491125,0.43624999999999997,0.7748750000000001,43.625,16.25,5.375,0.75,1.0,1553.5844381166446,21.048767153911175,1.3,90.0,101.16666666666667,0.3861666666666666,0.30883333333333335,0.7756666666666666,48.166666666666664,16.5,4.166666666666667,0.16666666666666666,0.0,1448.3247631535962,11.793777422986029,3.68,0
39,22017,2017-11-03,DET,MIL,104.375,102.125,0.45275000000000004,0.34875,0.748,42.5,13.5,2.5,0.625,0.6666666666666666,1513.0198606639344,17.483222704610988,1.8,104.875,107.25,0.48350000000000004,0.3925,0.7781249999999998,37.875,14.625,3.875,0.5,0.6666666666666666,1489.2097379591628,18.281338493247716,2.08,1
40,22017,2017-11-03,UTA,TOR,97.875,94.375,0.45525,0.3635,0.804875,42.375,18.125,6.875,0.625,1.0,1523.623999773284,14.944712784542048,1.82,109.28571428571429,102.57142857142857,0.4565714285714285,0.31099999999999994,0.8015714285714285,43.0,14.428571428571429,5.857142857142857,0.5714285714285714,0.4,1525.889419016954,16.052935710671704,2.05,0
41,22017,2017-11-03,ATL,HOU,100.75,109.0,0.427375,0.377125,0.8387499999999999,42.5,14.875,3.5,0.125,0.0,1437.9563461153514,14.07797345769869,4.27,105.88888888888889,102.44444444444444,0.4393333333333333,0.312,0.8002222222222224,43.888888888888886,16.0,4.777777777777778,0.6666666666666666,0.8333333333333334,1525.2334928059042,16.819411099632465,1.24,0
42,22017,2017-11-03,DAL,NOP,98.22222222222223,108.33333333333333,0.4222222222222222,0.385,0.7644444444444444,40.111111111111114,15.0,3.111111111111111,0.1111111111111111,0.2,1431.0792220327278,14.290818544950827,2.59,107.125,109.0,0.46149999999999997,0.330625,0.7565000000000001,45.0,17.125,5.5,0.375,0.5,1486.5278823983392,19.44933434420557,1.55,0
43,22017,2017-11-03,WAS,CLE,112.28571428571429,108.14285714285714,0.45385714285714285,0.3492857142857143,0.7679999999999999,43.857142857142854,14.428571428571429,5.428571428571429,0.5714285714285714,0.6666666666666666,1516.3447025021464,19.509681691646303,1.68,105.0,111.875,0.46612500000000007,0.32475,0.787375,42.875,16.25,4.25,0.375,0.3333333333333333,1456.7211134368342,15.934930707079308,2.27,0
44,22017,2017-11-03,OKC,BOS,106.57142857142857,95.71428571428571,0.46314285714285713,0.34914285714285714,0.7324285714285714,42.42857142857143,15.857142857142858,6.428571428571429,0.5714285714285714,0.6666666666666666,1545.3589179991184,19.089452590606424,1.4,103.0,93.75,0.44449999999999995,0.358625,0.7689999999999999,47.125,15.125,4.5,0.75,0.75,1552.9792298083867,18.25256869958474,3.12,0
45,22017,2017-11-04,CHI,NOP,92.14285714285714,98.57142857142857,0.39828571428571424,0.3337142857142857,0.7958571428571428,48.142857142857146,16.571428571428573,3.857142857142857,0.2857142857142857,0.3333333333333333,1473.0667729297465,15.008358007561483,2.8,106.22222222222223,107.33333333333333,0.45511111111111113,0.32066666666666666,0.757888888888889,45.888888888888886,16.77777777777778,5.333333333333333,0.4444444444444444,0.6,1492.1999661991374,13.727024043815232,1.47,0
46,22017,2017-11-04,LAC,MEM,109.0,100.14285714285714,0.4554285714285714,0.39299999999999996,0.7642857142857143,48.0,14.428571428571429,4.0,0.7142857142857143,0.6,1534.2284557131668,18.252973317261848,1.5,100.375,96.25,0.43474999999999997,0.33287500000000003,0.7579999999999999,40.75,13.125,4.875,0.625,0.5,1524.8128030228822,15.311399071155808,2.72,0
47,22017,2017-11-04,DET,SAC,104.44444444444444,101.44444444444444,0.45511111111111113,0.3442222222222222,0.7561111111111111,42.111111111111114,13.555555555555555,2.6666666666666665,0.6666666666666666,0.75,1521.9181671818958,17.765741688420572,1.25,93.125,105.5,0.4265,0.32774999999999993,0.7425,40.25,14.875,3.625,0.125,0.2,1426.3874778146578,13.32189287169071,4.2,1
48,22017,2017-11-04,DEN,GSW,105.77777777777777,104.0,0.45877777777777784,0.3888888888888889,0.7142222222222223,44.77777777777778,14.88888888888889,3.7777777777777777,0.5555555555555556,0.75,1515.9541400488195,11.33076862590364,4.11,120.0,111.66666666666667,0.5244444444444443,0.41800000000000004,0.8260000000000001,44.77777777777778,17.22222222222222,9.222222222222221,0.6666666666666666,0.8,1555.2287240018518,24.94462648387546,1.25,0
49,22017,2017-11-04,MIN,DAL,108.75,113.125,0.46687500000000004,0.37362500000000004,0.77725,40.75,16.125,3.625,0.625,0.6666666666666666,1487.6901237777909,16.848365078525376,1.12,97.8,107.4,0.41859999999999997,0.37300000000000005,0.7652999999999999,40.8,15.0,3.5,0.1,0.0,1425.4071382319296,13.895891753030819,6.73,1
50,22017,2017-11-05,SAS,PHX,98.55555555555556,100.55555555555556,0.43100000000000005,0.3196666666666667,0.7337777777777778,47.22222222222222,15.11111111111111,7.0,0.5555555555555556,0.75,1495.0662257418555,14.469964980421315,1.21,107.33333333333333,117.0,0.43399999999999994,0.34422222222222226,0.7907777777777778,47.0,16.444444444444443,5.555555555555555,0.4444444444444444,0.4,1460.7062023436692,15.365411879530942,4.77,1
51,22017,2017-11-05,LAL,MEM,106.44444444444444,107.88888888888889,0.47188888888888886,0.3053333333333333,0.7264444444444443,46.111111111111114,17.22222222222222,5.666666666666667,0.4444444444444444,0.5,1493.35007492884,15.16534937520185,2.23,101.77777777777777,97.11111111111111,0.4393333333333333,0.3424444444444445,0.7663333333333333,40.55555555555556,13.0,5.111111111111111,0.6666666666666666,0.6666666666666666,1534.8862372336296,14.24744865489778,1.71,1
52,22017,2017-11-05,NYK,IND,104.25,105.375,0.45712499999999995,0.3076249999999999,0.7708750000000001,46.125,16.875,4.75,0.5,0.6,1499.624779102043,15.095816602570464,1.96,111.33333333333333,109.22222222222223,0.48011111111111116,0.3805555555555556,0.741111111111111,43.77777777777778,14.777777777777779,4.222222222222222,0.5555555555555556,0.4,1511.6926520388465,20.67447726900796,1.9,1
53,22017,2017-11-05,LAC,MIA,108.375,101.75,0.45575,0.363125,0.7655000000000001,47.375,14.25,4.375,0.625,0.5,1524.1550215024195,17.689669264580907,1.48,103.5,105.125,0.46375000000000005,0.33499999999999996,0.7619999999999999,42.625,16.5,5.375,0.375,0.0,1484.9631721667354,14.720409645925987,2.8,0
54,22017,2017-11-05,ORL,BOS,111.33333333333333,106.55555555555556,0.4817777777777777,0.4195555555555555,0.7554444444444445,43.0,16.22222222222222,5.0,0.6666666666666666,0.75,1528.8424283404943,18.261852494890974,2.38,102.77777777777777,93.77777777777777,0.4427777777777777,0.37033333333333335,0.7576666666666666,47.333333333333336,14.666666666666666,4.222222222222222,0.7777777777777778,0.8,1561.1576489622964,17.709507083117135,1.63,0
55,22017,2017-11-05,HOU,UTA,107.2,102.6,0.4426,0.31479999999999997,0.8028000000000002,43.9,15.7,4.7,0.7,0.3333333333333333,1534.721781977751,18.355461588230682,1.41,98.11111111111111,96.0,0.45333333333333337,0.36177777777777775,0.8173333333333334,41.333333333333336,17.666666666666668,6.666666666666667,0.5555555555555556,0.0,1513.9711321060101,14.145993849763357,3.06,1
56,22017,2017-11-05,CLE,ATL,107.77777777777777,113.0,0.4766666666666668,0.33799999999999997,0.8031111111111112,41.888888888888886,16.11111111111111,4.222222222222222,0.4444444444444444,0.4,1467.8754615997757,14.19784452554967,1.12,101.11111111111111,110.11111111111111,0.43333333333333335,0.37222222222222223,0.838111111111111,42.333333333333336,15.222222222222221,4.0,0.1111111111111111,0.16666666666666666,1428.4680569435045,14.686130973004117,7.03,0
57,22017,2017-11-05,POR,OKC,107.66666666666667,101.11111111111111,0.428,0.40577777777777774,0.8176666666666667,49.111111111111114,14.222222222222221,6.222222222222222,0.5555555555555556,0.6,1529.464201540705,14.558232130700857,2.27,105.0,96.375,0.4555,0.351875,0.739125,43.125,15.375,6.5,0.5,0.5,1537.1804988452086,18.70008717078799,1.69,1
58,22017,2017-11-05,MIN,CHA,109.11111111111111,111.55555555555556,0.47544444444444445,0.37844444444444447,0.7797777777777778,41.55555555555556,16.444444444444443,4.222222222222222,0.6666666666666666,0.75,1497.291253671692,17.38526812213656,1.51,105.22222222222223,104.33333333333333,0.445,0.36788888888888893,0.6912222222222222,49.77777777777778,14.11111111111111,4.444444444444445,0.5555555555555556,0.25,1510.9289009097427,15.348616316149464,2.67,1
59,22017,2017-11-05,TOR,WAS,109.25,102.25,0.466375,0.31799999999999995,0.799625,42.5,14.75,5.625,0.625,1.0,1535.5422866842277,15.412999376469676,1.39,113.5,110.875,0.464125,0.35475,0.7566249999999999,43.0,14.625,5.0,0.5,0.5,1505.190354339205,18.220514355102733,3.21,0
60,22017,2017-11-06,GSW,MIA,120.7,111.3,0.5268999999999999,0.4212000000000001,0.7963000000000001,44.4,17.0,8.7,0.7,0.5,1568.829990504723,23.048747654941142,1.08,103.55555555555556,104.66666666666667,0.46111111111111114,0.34099999999999997,0.7708888888888887,42.0,16.444444444444443,5.444444444444445,0.4444444444444444,0.3333333333333333,1491.3830529285226,12.130773434871212,9.15,1
61,22017,2017-11-06,PHX,BKN,106.1,116.5,0.43629999999999997,0.3446,0.7708,46.8,16.6,5.4,0.4,0.5,1447.8558334427082,16.55834768208276,1.96,114.33333333333333,119.33333333333333,0.4357777777777778,0.34500000000000003,0.7495555555555555,45.22222222222222,15.333333333333334,4.111111111111111,0.3333333333333333,0.0,1456.951679926253,16.854211384263024,1.9,0
62,22017,2017-11-06,ATL,BOS,102.7,110.6,0.4377,0.379,0.8248999999999999,42.5,15.4,4.2,0.2,0.0,1434.0206824451277,14.318010851632051,3.79,102.9,93.2,0.4422999999999999,0.36660000000000004,0.7568999999999999,48.0,14.6,3.9,0.8,0.8333333333333334,1573.5909649655332,18.490343025352367,1.3,0
63,22017,2017-11-07,SAS,LAC,99.9,100.0,0.43790000000000007,0.3377,0.7326,46.8,14.6,6.7,0.6,0.8,1507.9165946428166,16.66860477905431,1.58,107.55555555555556,102.0,0.44855555555555554,0.355,0.7693333333333334,47.666666666666664,14.444444444444445,4.333333333333333,0.5555555555555556,1.0,1517.7351407406322,17.44946101435491,2.49,1
64,22017,2017-11-07,NYK,CHA,104.66666666666667,104.88888888888889,0.4618888888888889,0.3024444444444444,0.7671111111111112,46.111111111111114,16.333333333333332,5.0,0.5555555555555556,0.6666666666666666,1508.4144948391838,14.199665942864652,2.16,104.1,105.1,0.44210000000000005,0.3632000000000001,0.6745,48.8,13.8,4.3,0.5,0.2,1494.9262846947843,16.186122270240496,1.75,1
65,22017,2017-11-07,CLE,MIL,108.5,113.4,0.47280000000000005,0.33199999999999996,0.8141,42.4,15.8,4.4,0.4,0.3333333333333333,1462.3228360981525,15.682456945813676,1.48,103.88888888888889,107.0,0.482,0.3933333333333333,0.7904444444444443,37.666666666666664,14.555555555555555,4.111111111111111,0.4444444444444444,0.5,1480.3114314412014,19.783961068667796,2.77,1
66,22017,2017-11-07,POR,MEM,107.2,100.9,0.43520000000000003,0.4002,0.8145,48.6,15.1,6.3,0.6,0.6666666666666666,1535.9691620717153,14.052493737219628,1.72,101.8,98.1,0.44139999999999996,0.33790000000000003,0.7683,40.4,12.9,5.3,0.6,0.5,1526.7408619221042,17.52521914965149,2.22,0
67,22017,2017-11-07,UTA,PHI,99.3,100.1,0.45120000000000005,0.3638,0.8230999999999999,40.5,17.2,6.3,0.5,0.8333333333333334,1495.2309858679057,14.921574997818041,1.39,107.66666666666667,108.55555555555556,0.4612222222222222,0.39199999999999996,0.6906666666666665,46.77777777777778,18.0,4.333333333333333,0.5555555555555556,0.6,1507.0972611397563,16.00526292219418,3.18,0
68,22017,2017-11-07,IND,NOP,110.3,109.1,0.47890000000000005,0.3905,0.7551999999999999,42.8,14.5,4.0,0.5,0.75,1502.9029363017057,16.833632202234636,2.02,105.2,105.6,0.44980000000000003,0.3176,0.7594000000000001,46.5,16.6,5.2,0.5,0.6666666666666666,1499.3971212269648,17.092512557025668,1.84,0
