,TEAM_ABBV,TEAM_ID,DATE,PTS_A,PTS_CON_A,FG_PCT_A,FG3_PCT_A,FT_PCT_A,REB_A,TOV_A,BLK_A,SEASON_A_PCT,H/A_A,ELO_A,ELO_OPP,STREAK_A,PER_A,WINNER
55,TOR,1610612761,2008-11-28,93,88,0.46,0.267,0.9,41,11,7,0.5,0.42857142857142855,1494.7186061554385,1516.5208110089548,1,12.425111687838257,1
56,IND,1610612754,2008-11-29,96,110,0.43,0.286,0.667,48,18,1,0.4,0.2857142857142857,1496.4712445054865,1566.7126519391693,-1,13.33761398022801,0
57,ORL,1610612753,2008-11-29,110,96,0.507,0.462,0.733,41,18,6,0.75,0.6666666666666666,1566.7126519391693,1496.4712445054865,3,12.050581412414145,1
58,DEN,1610612743,2008-11-29,106,97,0.463,0.333,0.788,42,17,7,0.625,0.5555555555555556,1532.032010486173,1467.2122771438696,-1,14.84932232372026,1
59,MIN,1610612750,2008-11-29,97,106,0.456,0.261,0.9,41,17,5,0.2857142857142857,0.2857142857142857,1467.2122771438696,1532.032010486173,1,12.598031015712762,0
60,CLE,1610612739,2008-11-29,97,85,0.415,0.227,0.737,53,11,3,0.8125,0.5714285714285714,1606.9914814161418,1471.6634538610613,4,19.348057078996046,1
61,MIL,1610612749,2008-11-29,85,97,0.392,0.375,0.913,38,18,4,0.3888888888888889,0.5,1471.6634538610613,1606.9914814161418,-3,12.020030466697644,0
62,HOU,1610612745,2008-11-29,103,84,0.481,0.3,0.792,34,7,4,0.625,0.5,1539.827672304955,1530.0808582164307,-1,12.666802628025764,1
63,SAS,1610612759,2008-11-29,84,103,0.377,0.294,0.778,39,14,3,0.6,0.6666666666666666,1530.0808582164307,1539.827672304955,4,18.897404677945847,0
64,ATL,1610612737,2008-11-29,102,98,0.5,0.44,0.85,40,14,6,0.6,0.4444444444444444,1508.909654317961,1436.9798752886966,-1,16.14810339203111,1
65,WAS,1610612764,2008-11-29,98,102,0.425,0.353,0.774,42,10,1,0.15384615384615385,0.2857142857142857,1436.9798752886966,1508.909654317961,-1,14.047239241407867,0
66,PHX,1610612756,2008-11-30,109,117,0.548,0.524,0.75,38,22,7,0.6470588235294118,0.5,1522.175339686314,1499.6401256477984,-1,14.928475942755972,0
67,NJN,1610612751,2008-11-30,117,109,0.5,0.364,0.906,29,12,5,0.5333333333333333,0.625,1499.6401256477984,1522.175339686314,2,15.208684749329143,1
68,PHI,1610612755,2008-12-02,103,95,0.396,0.182,0.781,51,19,5,0.4117647058823529,0.25,1475.4360936267317,1481.8011182641446,-4,16.449843781584697,1
69,CHI,1610612741,2008-12-02,95,103,0.402,0.182,0.871,45,24,10,0.47058823529411764,0.7142857142857143,1481.8011182641446,1475.4360936267317,1,13.274495032451814,0
70,LAC,1610612746,2008-12-02,98,100,0.494,0.286,0.8,42,15,8,0.1875,0.2,1411.0550294916209,1525.9021188104396,1,16.099819710218444,0
71,DAL,1610612742,2008-12-02,100,98,0.448,0.348,0.737,44,10,6,0.5,0.3333333333333333,1525.9021188104396,1411.0550294916209,1,13.128848040373283,1
72,NJN,1610612751,2008-12-02,88,108,0.403,0.35,0.76,41,12,4,0.5625,0.42857142857142855,1509.4849952952316,1432.2203348525427,3,16.899861575025184,0
73,WAS,1610612764,2008-12-02,108,88,0.518,0.542,0.636,40,8,4,0.14285714285714285,0.0,1432.2203348525427,1509.4849952952316,-2,14.002824418453583,1
74,UTA,1610612762,2008-12-02,99,94,0.514,0.231,0.828,45,25,5,0.6111111111111112,0.375,1520.1655660416052,1412.3870018847354,-1,13.257959295920157,1
75,SAC,1610612758,2008-12-02,94,99,0.405,0.294,0.714,35,15,4,0.2631578947368421,0.3333333333333333,1412.3870018847354,1520.1655660416052,-6,13.279179347502712,0
76,BOS,1610612738,2008-12-03,114,96,0.5,0.364,0.813,54,13,5,0.8947368421052632,0.9,1627.2377522356496,1493.128184340849,9,19.324453346436517,1
77,IND,1610612754,2008-12-03,96,114,0.44,0.318,0.692,31,10,1,0.4117647058823529,0.25,1493.128184340849,1627.2377522356496,1,14.668514567335219,0
78,NYK,1610612752,2008-12-03,82,118,0.386,0.294,0.8,39,28,3,0.47058823529411764,0.2857142857142857,1468.4998892080898,1613.596370531407,-1,17.323185905604394,0
79,CLE,1610612739,2008-12-03,118,82,0.506,0.286,0.867,48,17,8,0.8235294117647058,1.0,1613.596370531407,1468.4998892080898,5,19.71844076117916,1
80,CHI,1610612741,2008-12-03,90,97,0.432,0.5,0.8,40,16,8,0.4444444444444444,0.3,1472.5081730756576,1465.058564745796,-1,13.871576722512973,0
81,MIL,1610612749,2008-12-03,97,90,0.47,0.25,0.762,43,15,5,0.3684210526315789,0.42857142857142855,1465.058564745796,1472.5081730756576,-4,14.08776628816593,1
82,NOH,1610612740,2008-12-03,104,91,0.452,0.421,0.857,46,16,6,0.6,0.5714285714285714,1524.2788851861314,1512.3304700388808,-1,14.984624128603048,1
83,PHX,1610612756,2008-12-03,91,104,0.474,0.368,0.769,30,13,3,0.6111111111111112,0.7777777777777778,1512.3304700388808,1524.2788851861314,-2,12.85509648215132,0
84,LAC,1610612746,2008-12-03,96,103,0.44,0.294,0.688,47,11,8,0.17647058823529413,0.16666666666666666,1408.0415055176647,1544.0973818486405,-1,15.029860163438626,0
85,HOU,1610612745,2008-12-03,103,96,0.408,0.435,0.795,47,13,4,0.6111111111111112,0.5714285714285714,1544.0973818486405,1408.0415055176647,-1,16.985078210054965,1
86,SAS,1610612759,2008-12-04,108,91,0.5,0.346,0.944,47,15,8,0.5294117647058824,0.5714285714285714,1502.9915290377674,1571.9184616139105,-2,18.027975593524967,1
87,DEN,1610612743,2008-12-04,91,108,0.443,0.5,0.609,33,14,7,0.6842105263157895,0.7777777777777778,1571.9184616139105,1502.9915290377674,3,19.098912230692488,0
88,IND,1610612754,2008-12-05,73,97,0.403,0.333,0.733,35,17,0,0.3888888888888889,0.2222222222222222,1484.4338599771306,1627.145322767215,-1,14.43393145962472,0
89,CLE,1610612739,2008-12-05,97,73,0.514,0.318,0.737,43,11,10,0.8333333333333334,1.0,1627.145322767215,1484.4338599771306,6,19.880277275933437,1
90,OKC,1610612760,2008-12-05,89,98,0.434,0.333,0.667,46,17,4,0.10526315789473684,0.1111111111111111,1368.4164466896789,1569.6480666860964,-1,13.274517524553017,0
91,ORL,1610612753,2008-12-05,98,89,0.452,0.481,0.563,45,17,8,0.7368421052631579,0.8,1569.6480666860964,1368.4164466896789,1,17.554721320492114,1
92,CHA,1610612766,2008-12-05,96,101,0.514,0.526,0.7,27,16,3,0.3888888888888889,0.2,1473.3437528738996,1473.7032049914778,2,14.087776290262047,0
93,MIL,1610612749,2008-12-05,101,96,0.479,0.353,0.833,41,16,5,0.4,0.5,1473.7032049914778,1473.3437528738996,1,11.193065269849168,1
94,CLE,1610612739,2008-12-06,94,74,0.464,0.563,0.778,39,18,10,0.8421052631578947,0.625,1637.355613994174,1466.3156791246968,7,19.249602465732483,1
95,CHA,1610612766,2008-12-06,74,94,0.362,0.214,0.75,34,19,3,0.3684210526315789,0.4,1466.3156791246968,1637.355613994174,-1,15.813458262542204,0
96,UTA,1610612762,2008-12-06,104,106,0.453,0.333,0.655,37,14,3,0.6190476190476191,0.4444444444444444,1534.9518602245046,1488.515755865558,1,18.083167459876652,0
97,PHX,1610612756,2008-12-06,106,104,0.45,0.238,0.725,54,17,2,0.55,0.4444444444444444,1488.515755865558,1534.9518602245046,-4,16.347923816143258,1
98,BOS,1610612738,2008-12-07,122,117,0.5,0.52,0.758,44,17,3,0.9047619047619048,0.875,1647.011547716257,1474.2235687501716,11,20.101703321657443,1
99,IND,1610612754,2008-12-07,117,122,0.506,0.261,0.844,39,20,7,0.3684210526315789,0.5555555555555556,1474.2235687501716,1647.011547716257,-2,14.167598305061318,0
100,NYK,1610612752,2008-12-07,104,92,0.467,0.5,0.786,51,19,1,0.42105263157894735,0.6,1450.6270190445287,1513.6529113255438,-3,16.49946134928396,1
101,DET,1610612765,2008-12-07,92,104,0.438,0.125,0.706,36,8,5,0.6111111111111112,0.6666666666666666,1513.6529113255438,1450.6270190445287,-1,12.5602998782031,0
102,CHA,1610612766,2008-12-08,96,100,0.436,0.5,0.692,37,10,2,0.35,0.16666666666666666,1458.4778383698683,1514.1496503075223,-2,13.446341172575497,0
103,MIA,1610612748,2008-12-08,100,96,0.427,0.4,0.732,46,11,4,0.55,0.6666666666666666,1514.1496503075223,1458.4778383698683,3,17.373005868823086,1
104,HOU,1610612745,2008-12-08,97,109,0.486,0.429,0.72,33,17,3,0.65,0.6,1558.4426385304855,1402.1877270991747,2,13.857437208169213,0
105,MEM,1610612763,2008-12-08,109,97,0.513,0.438,0.75,37,9,7,0.25,0.4444444444444444,1402.1877270991747,1558.4426385304855,-1,13.066299232973135,1
106,SAS,1610612759,2008-12-09,133,126,0.49,0.4,0.862,42,7,4,0.5789473684210527,0.625,1537.609613632355,1545.5565868761219,2,18.35494717693954,1
107,DAL,1610612742,2008-12-09,126,133,0.516,0.375,0.75,48,13,4,0.5789473684210527,0.5555555555555556,1545.5565868761219,1537.609613632355,4,16.59755321564429,0
108,PHX,1610612756,2008-12-09,125,110,0.587,0.571,0.763,41,17,6,0.5714285714285714,0.5,1494.2007922484754,1474.389436872581,1,15.310486873400245,1
109,MIL,1610612749,2008-12-09,110,125,0.468,0.429,0.667,38,14,3,0.4090909090909091,0.2,1474.389436872581,1494.2007922484754,-1,13.946197863784136,0
110,WAS,1610612764,2008-12-09,107,94,0.494,0.286,0.871,39,7,2,0.16666666666666666,0.2,1438.893025754008,1499.1999765035685,-3,15.604722682180544,1
111,DET,1610612765,2008-12-09,94,107,0.514,0.467,0.929,34,12,3,0.5789473684210527,0.6,1499.1999765035685,1438.893025754008,-2,13.366424748430974,0
112,SAC,1610612758,2008-12-09,113,101,0.494,0.4,0.739,45,11,3,0.23809523809523808,0.2,1395.1731175528953,1641.9033081935643,-8,15.598686756126739,1
113,LAL,1610612747,2008-12-09,101,113,0.402,0.375,0.846,43,16,7,0.8947368421052632,0.875,1641.9033081935643,1395.1731175528953,3,19.39761896089052,0
114,ORL,1610612753,2008-12-09,109,108,0.506,0.519,0.708,29,7,0,0.7619047619047619,0.7777777777777778,1577.8646698207804,1576.9850015320178,3,17.383403699143575,1
115,POR,1610612757,2008-12-09,108,109,0.519,0.263,0.821,44,12,7,0.6818181818181818,1.0,1576.9850015320178,1577.8646698207804,1,16.095356660087628,0
116,DEN,1610612743,2008-12-10,116,105,0.481,0.348,0.75,37,11,7,0.6666666666666666,0.7,1566.0632583562863,1400.788541890219,1,17.663722563648296,1
117,MIN,1610612750,2008-12-10,105,116,0.443,0.25,0.958,43,17,7,0.2,0.2,1400.788541890219,1566.0632583562863,-6,13.557136493423581,0
118,LAL,1610612747,2008-12-10,115,110,0.488,0.333,0.771,43,15,5,0.85,0.9,1618.5506025450024,1506.699286290374,-1,17.252808079879447,1
119,PHX,1610612756,2008-12-10,110,115,0.506,0.313,0.667,40,15,2,0.5909090909090909,0.6,1506.699286290374,1618.5506025450024,2,15.91270291277807,0
120,MEM,1610612763,2008-12-10,108,102,0.481,0.5,0.788,36,8,7,0.2857142857142857,0.1,1421.0941142320273,1351.3922340270112,1,12.680606051266142,1
121,OKC,1610612760,2008-12-10,102,108,0.514,0.571,0.8,37,16,7,0.09090909090909091,0.1,1351.3922340270112,1421.0941142320273,-4,12.367768113822398,0
122,CHA,1610612766,2008-12-10,89,105,0.415,0.5,0.714,38,13,4,0.3333333333333333,0.14285714285714285,1453.3850963147534,1545.4383625632786,-3,9.629057878174441,0
123,NOH,1610612740,2008-12-10,105,89,0.488,0.6,0.867,48,16,10,0.6470588235294118,0.6666666666666666,1545.4383625632786,1453.3850963147534,2,16.358790773944992,1
124,CHA,1610612766,2008-12-11,90,95,0.487,0.2,0.632,44,11,8,0.3181818181818182,0.125,1443.681183388634,1536.896370749889,-4,10.629247110276985,0
125,DAL,1610612742,2008-12-11,95,90,0.45,0.4,0.938,38,8,1,0.55,0.5,1536.896370749889,1443.681183388634,-1,16.788797673156513,1
126,POR,1610612757,2008-12-11,88,97,0.442,0.222,0.737,43,14,3,0.6521739130434783,0.6,1572.956159570775,1532.5933617585258,-1,15.379712546719094,0
127,UTA,1610612762,2008-12-11,97,88,0.486,0.3,0.8,38,11,1,0.6086956521739131,0.7,1532.5933617585258,1572.956159570775,1,18.04324438015625,1
128,CLE,1610612739,2008-12-12,88,72,0.41,0.333,0.75,39,12,5,0.8636363636363636,1.0,1656.5285651161473,1472.0628325964367,10,17.110841665282084,1
129,PHI,1610612755,2008-12-12,72,88,0.435,0.083,0.688,40,20,4,0.4090909090909091,0.4,1472.0628325964367,1656.5285651161473,-2,12.20677407672829,0
130,LAL,1610612747,2008-12-12,112,103,0.5,0.467,0.6,46,11,4,0.8571428571428571,0.9,1622.9994731094569,1418.5258232014571,1,16.31371646094645,1
131,SAC,1610612758,2008-12-12,103,112,0.468,0.316,0.719,39,17,4,0.2727272727272727,0.2,1418.5258232014571,1622.9994731094569,1,13.058574983648693,0
132,DET,1610612765,2008-12-12,114,110,0.558,0.538,0.778,28,14,3,0.55,0.5555555555555556,1484.1136452043343,1457.534159014675,-3,14.143368363953929,1
133,IND,1610612754,2008-12-12,110,114,0.565,0.429,0.897,38,21,2,0.3333333333333333,0.2,1457.534159014675,1484.1136452043343,-4,13.594191884267815,0
134,CHI,1610612741,2008-12-12,96,103,0.444,0.417,0.824,42,16,2,0.47619047619047616,0.3,1478.62078072291,1426.9684384364978,2,14.47549280122774,0
135,MEM,1610612763,2008-12-12,103,96,0.471,0.313,0.75,40,11,4,0.3181818181818182,0.5,1426.9684384364978,1478.62078072291,2,15.324105132893845,1
136,SAS,1610612759,2008-12-12,98,86,0.468,0.444,0.727,47,11,12,0.6190476190476191,0.6666666666666666,1553.0483873368805,1395.3694379843298,4,20.950396634075005,1
137,MIN,1610612750,2008-12-12,86,98,0.409,0.333,0.667,44,9,2,0.19047619047619047,0.2,1395.3694379843298,1553.0483873368805,-7,14.163207088491665,0
138,HOU,1610612745,2008-12-12,119,108,0.466,0.412,0.938,52,16,4,0.6363636363636364,0.6,1547.9785009142524,1432.5834551213866,1,16.1323368112777,1
139,GSW,1610612744,2008-12-12,108,119,0.402,0.182,0.72,50,10,10,0.3181818181818182,0.4444444444444444,1432.5834551213866,1547.9785009142524,2,14.429558605130964,0
140,TOR,1610612761,2008-12-12,101,79,0.438,0.381,0.935,37,11,8,0.42857142857142855,0.3,1460.3094025443652,1502.0873957155366,1,13.882626625063947,1
141,NJN,1610612751,2008-12-12,79,101,0.313,0.261,0.808,50,19,4,0.55,0.4,1502.0873957155366,1460.3094025443652,-1,16.559113463084167,0
142,CLE,1610612739,2008-12-13,92,97,0.415,0.227,0.826,34,7,3,0.8695652173913043,0.7,1662.8242625589219,1518.4741837779845,11,18.174588602834937,0
143,ATL,1610612737,2008-12-13,97,92,0.476,0.286,0.795,40,15,5,0.5909090909090909,0.875,1518.4741837779845,1662.8242625589219,1,14.84097446373709,1
144,GSW,1610612744,2008-12-13,105,123,0.412,0.389,0.75,40,14,5,0.30434782608695654,0.2,1425.732946635064,1571.4823622621755,-1,15.844215102337344,0
145,DEN,1610612743,2008-12-13,123,105,0.532,0.346,0.609,54,17,12,0.6818181818181818,0.8,1571.4823622621755,1425.732946635064,2,16.51912076291096,1
146,DET,1610612765,2008-12-13,90,86,0.453,0.474,0.591,35,17,7,0.5714285714285714,0.5,1489.833504384711,1438.848265264702,1,15.07722095064604,1
147,CHA,1610612766,2008-12-13,86,90,0.413,0.154,0.818,49,19,4,0.30434782608695654,0.4,1438.848265264702,1489.833504384711,-5,10.169441756122799,0
148,CHA,1610612766,2008-12-15,79,83,0.388,0.313,0.75,33,6,2,0.2916666666666667,0.1111111111111111,1433.6571133948362,1529.5579776220243,-6,10.744039253014918,0
149,ATL,1610612737,2008-12-15,83,79,0.455,0.15,0.588,47,10,8,0.6086956521739131,0.8888888888888888,1529.5579776220243,1433.6571133948362,2,17.301017468296877,1
150,DAL,1610612742,2008-12-15,88,98,0.349,0.333,0.833,48,14,7,0.5909090909090909,0.7,1544.399658713303,1579.7140163281017,2,17.18317184447989,0
151,DEN,1610612743,2008-12-15,98,88,0.462,0.526,0.762,45,15,8,0.6956521739130435,0.7,1579.7140163281017,1544.399658713303,3,19.882059298794562,1
152,TOR,1610612761,2008-12-15,87,94,0.4,0.429,0.786,38,12,7,0.43478260869565216,0.4,1473.6162975153306,1471.5905803822932,-1,13.951401185522922,0
153,NJN,1610612751,2008-12-15,94,87,0.381,0.381,0.786,54,14,6,0.5,0.6,1471.5905803822932,1473.6162975153306,-3,14.21135603236965,1
154,SAC,1610612758,2008-12-15,118,103,0.506,0.435,0.759,36,13,9,0.25,0.1,1399.7226529951631,1385.457277047867,-2,13.22900397469083,1
155,MIN,1610612750,2008-12-15,103,118,0.419,0.353,0.735,46,16,5,0.17391304347826086,0.2,1385.457277047867,1399.7226529951631,-9,12.391105002967056,0
156,MEM,1610612763,2008-12-16,84,91,0.478,0.25,0.737,37,19,7,0.375,0.5,1454.816456290084,1554.5439810261119,4,16.698407426139024,0
157,NOH,1610612740,2008-12-16,91,84,0.419,0.5,0.763,31,16,8,0.65,0.6,1554.5439810261119,1454.816456290084,1,17.397334701375883,1
158,POR,1610612757,2008-12-16,109,77,0.414,0.267,0.868,59,12,7,0.6,0.7777777777777778,1547.0628993085145,1412.4879468196125,-3,15.93844042021732,1
159,SAC,1610612758,2008-12-16,77,109,0.316,0.417,0.828,38,17,10,0.28,0.2,1412.4879468196125,1547.0628993085145,1,15.646585762446001,0
160,HOU,1610612745,2008-12-16,108,96,0.553,0.458,0.765,38,13,7,0.625,0.7,1536.1331172276934,1588.7841057641328,-1,16.324068583710783,1
161,DEN,1610612743,2008-12-16,96,108,0.451,0.455,0.706,35,13,0,0.7083333333333334,0.7,1588.7841057641328,1536.1331172276934,4,19.46871453374258,0
162,OKC,1610612760,2008-12-16,88,98,0.456,0.222,0.583,45,21,6,0.08,0.0,1340.1631352726113,1440.966836884059,-7,13.753299193902564,0
163,LAC,1610612746,2008-12-16,98,88,0.459,0.316,0.778,43,15,1,0.2608695652173913,0.3,1440.966836884059,1340.1631352726113,2,15.289238753608744,1
