,TEAM_ABBV,TEAM_ID,DATE,PTS_A,PTS_CON_A,FG_PCT_A,FG3_PCT_A,FT_PCT_A,REB_A,TOV_A,BLK_A,SEASON_A_PCT,H/A_A,ELO_A,ELO_OPP,STREAK_A,PER_A,WINNER
18,PHX,1610612756,2010-11-14,121,116,0.512,0.55,0.684,32,12,3,0.5,0.5,1503.3862228787223,1573.2509378745935,1,14.920362447988895,1
19,LAL,1610612747,2010-11-14,116,121,0.49,0.391,0.765,49,18,3,0.8888888888888888,1.0,1573.2509378745935,1503.3862228787223,-1,19.30906823702086,0
20,ATL,1610612737,2010-11-14,111,105,0.45,0.455,0.872,40,15,7,0.6,0.4,1511.6389969519164,1441.106133434585,-4,17.685949758949853,1
21,MIN,1610612750,2010-11-14,105,111,0.474,0.381,0.742,39,21,4,0.3,0.16666666666666666,1441.106133434585,1511.6389969519164,2,14.821530352094115,0
22,DET,1610612765,2010-11-15,97,101,0.446,0.368,0.667,42,16,3,0.4,0.3333333333333333,1473.8328789520638,1490.963835021641,2,13.319599195739714,0
23,GSW,1610612744,2010-11-15,101,97,0.424,0.389,0.815,44,13,5,0.6,1.0,1490.963835021641,1473.8328789520638,-2,13.845317316087185,1
24,UTA,1610612762,2010-11-15,108,115,0.506,0.375,0.818,34,15,3,0.7,0.6666666666666666,1527.7469026369015,1480.3205789576602,5,13.94484204890609,0
25,OKC,1610612760,2010-11-15,115,108,0.507,0.4,0.971,39,12,6,0.5555555555555556,0.6666666666666666,1480.3205789576602,1527.7469026369015,-1,16.426545630899756,1
26,PHI,1610612755,2010-11-16,93,101,0.43,0.462,0.864,45,15,5,0.2,0.16666666666666666,1462.8631064159983,1473.7047707109268,-3,15.092874668521969,0
27,CLE,1610612739,2010-11-16,101,93,0.463,0.4,0.76,38,8,3,0.4444444444444444,0.2,1473.7047707109268,1462.8631064159983,-2,11.683136832156867,1
28,DAL,1610612742,2010-11-17,97,99,0.507,0.389,0.87,35,15,6,0.7777777777777778,1.0,1546.5632112332241,1563.7342012923555,4,16.41276480960593,0
29,NOH,1610612740,2010-11-17,99,97,0.488,0.571,0.688,31,10,4,0.8888888888888888,1.0,1563.7342012923555,1546.5632112332241,-1,18.139509437954473,1
30,NYK,1610612752,2010-11-19,125,119,0.571,0.435,0.844,43,18,7,0.3333333333333333,0.42857142857142855,1462.6465023450112,1496.895331521333,1,16.796770457091505,1
31,GSW,1610612744,2010-11-19,119,125,0.516,0.542,0.706,33,10,2,0.6363636363636364,1.0,1496.895331521333,1462.6465023450112,1,15.63682460761168,0
32,BOS,1610612738,2010-11-19,84,89,0.485,0.125,0.63,31,15,3,0.8181818181818182,1.0,1566.0253242466179,1504.5624123550401,3,18.05323228199638,0
33,OKC,1610612760,2010-11-19,89,84,0.431,0.667,0.844,37,20,2,0.6363636363636364,0.75,1504.5624123550401,1566.0253242466179,2,14.274234254625238,1
34,NJN,1610612751,2010-11-19,81,86,0.457,0.182,0.789,39,17,4,0.36363636363636365,0.4,1474.3586581481939,1446.6943002062849,-1,15.021305484771016,0
35,SAC,1610612758,2010-11-19,86,81,0.429,0.364,0.696,45,16,6,0.3,0.16666666666666666,1446.6943002062849,1474.3586581481939,-6,15.173966560391737,1
36,MIN,1610612750,2010-11-19,95,112,0.396,0.231,0.81,47,17,11,0.3076923076923077,0.6,1435.0367957890853,1581.7031441229399,1,14.095818346138083,0
37,LAL,1610612747,2010-11-19,112,95,0.471,0.526,0.846,46,15,8,0.8333333333333334,0.8,1581.7031441229399,1435.0367957890853,2,19.885542718754195,1
38,GSW,1610612744,2010-11-21,89,117,0.352,0.15,0.846,43,17,5,0.5833333333333334,0.3333333333333333,1488.1635585753618,1589.5853641135957,-1,12.94089482441093,0
39,LAL,1610612747,2010-11-21,117,89,0.557,0.409,0.8,46,19,11,0.8461538461538461,0.8571428571428571,1589.5853641135957,1488.1635585753618,3,21.490923482989626,1
40,LAC,1610612746,2010-11-22,99,95,0.507,0.316,0.5,43,13,5,0.07142857142857142,0.14285714285714285,1394.5321945758794,1578.088161720192,-9,15.438607005464373,1
41,NOH,1610612740,2010-11-22,95,99,0.474,0.3,0.652,40,14,2,0.9166666666666666,0.8,1578.088161720192,1394.5321945758794,3,18.32235017594534,0
42,CLE,1610612739,2010-11-23,89,100,0.422,0.429,0.727,47,12,6,0.4166666666666667,0.5,1464.0767603551876,1525.8808976923701,-2,13.582329224437974,0
43,IND,1610612754,2010-11-23,100,89,0.438,0.444,0.857,44,13,6,0.5,0.42857142857142855,1525.8808976923701,1464.0767603551876,1,14.48072013393995,1
44,PHI,1610612755,2010-11-23,114,116,0.462,0.462,0.71,48,15,6,0.23076923076923078,0.14285714285714285,1458.7466990853763,1446.5988064474668,1,14.220608122793776,0
45,WAS,1610612764,2010-11-23,116,114,0.439,0.435,0.769,45,16,7,0.3333333333333333,0.6666666666666666,1446.5988064474668,1458.7466990853763,-1,15.952468908906045,1
46,MIA,1610612748,2010-11-24,95,104,0.415,0.222,0.793,38,10,2,0.5714285714285714,0.4,1554.3874205176205,1551.5262992597322,-2,17.650772230816035,0
47,ORL,1610612753,2010-11-24,104,95,0.514,0.316,0.667,42,13,2,0.6923076923076923,0.75,1551.5262992597322,1554.3874205176205,-1,13.439008608219952,1
48,HOU,1610612745,2010-11-24,111,101,0.484,0.5,0.765,43,15,6,0.23076923076923078,0.2,1450.773835359671,1461.5444722799612,-4,13.338901295615576,1
49,GSW,1610612744,2010-11-24,101,111,0.467,0.263,0.667,38,11,2,0.5,0.2857142857142857,1461.5444722799612,1450.773835359671,-3,14.31899695720313,0
50,PHI,1610612755,2010-11-24,90,106,0.432,0.333,0.842,39,13,5,0.21428571428571427,0.125,1453.6968843254003,1471.526253489113,-1,13.710124500276894,0
51,TOR,1610612761,2010-11-24,106,90,0.481,0.429,0.778,41,13,5,0.35714285714285715,0.5,1471.526253489113,1453.6968843254003,3,14.50262735836867,1
52,NYK,1610612752,2010-11-24,99,95,0.48,0.48,0.75,38,15,11,0.4666666666666667,0.5555555555555556,1484.516813099272,1480.0757054858059,4,19.101641507431804,1
53,CHA,1610612766,2010-11-24,95,99,0.448,0.167,0.714,47,16,8,0.35714285714285715,0.3333333333333333,1480.0757054858059,1484.516813099272,-1,17.303696008993914,0
54,ATL,1610612737,2010-11-25,116,96,0.477,0.389,0.926,49,14,6,0.5333333333333333,0.375,1495.63990352985,1451.6486212074428,-3,14.139283606514171,1
55,WAS,1610612764,2010-11-25,96,116,0.386,0.235,0.923,38,12,6,0.38461538461538464,0.0,1451.6486212074428,1495.63990352985,1,16.220491104046566,0
56,TOR,1610612761,2010-11-26,101,110,0.451,0.467,0.69,44,18,2,0.4,0.25,1484.6764583226943,1573.1056310562453,4,12.158434275850238,0
57,BOS,1610612738,2010-11-26,110,101,0.539,0.308,0.8,35,12,8,0.7333333333333333,0.8571428571428571,1573.1056310562453,1484.6764583226943,2,17.461697620912307,1
58,PHI,1610612755,2010-11-26,90,99,0.473,0.4,0.571,40,14,1,0.2,0.1111111111111111,1440.546679491819,1544.550920340006,-2,14.368090776336118,0
59,MIA,1610612748,2010-11-26,99,90,0.449,0.375,0.793,39,11,3,0.5333333333333333,0.6666666666666666,1544.550920340006,1440.546679491819,-3,17.108510953020087,1
60,POR,1610612757,2010-11-26,78,97,0.395,0.333,0.857,27,10,7,0.5714285714285714,0.6666666666666666,1510.21280322649,1550.0110779884778,-1,15.410091715921732,0
61,NOH,1610612740,2010-11-26,97,78,0.515,0.571,0.7,48,17,2,0.7857142857142857,0.5714285714285714,1550.0110779884778,1510.21280322649,-2,15.452901472215718,1
62,CHI,1610612741,2010-11-26,97,98,0.398,0.2,0.771,42,12,5,0.6153846153846154,0.42857142857142855,1536.0769707237584,1521.7343133069726,1,15.737556210744854,0
63,DEN,1610612743,2010-11-26,98,97,0.468,0.333,0.8,41,20,7,0.5714285714285714,0.8333333333333334,1521.7343133069726,1536.0769707237584,2,16.05750042805423,1
64,GSW,1610612744,2010-11-26,111,116,0.488,0.45,0.87,44,17,5,0.4666666666666667,0.25,1450.7523618143541,1484.0383881664882,-4,13.848831688274414,0
65,MEM,1610612763,2010-11-26,116,111,0.525,0.533,0.828,33,12,11,0.4,0.5,1484.0383881664882,1450.7523618143541,2,14.613657821845813,1
66,CHA,1610612766,2010-11-27,101,104,0.478,0.125,0.854,37,16,3,0.375,0.375,1483.7674551734235,1475.8897298841568,1,12.471184551164017,0
67,MIL,1610612749,2010-11-27,104,101,0.458,0.385,0.824,32,14,2,0.3333333333333333,0.42857142857142855,1475.8897298841568,1483.7674551734235,-5,13.245740088499687,1
68,ORL,1610612753,2010-11-27,100,99,0.462,0.381,0.741,38,13,4,0.7333333333333333,0.6,1568.6911314562471,1437.8180999875804,2,13.906303667921817,1
69,WAS,1610612764,2010-11-27,99,100,0.45,0.438,0.741,47,13,7,0.35714285714285715,0.7142857142857143,1437.8180999875804,1568.6911314562471,-1,13.412329667391012,0
70,UTA,1610612762,2010-11-28,109,97,0.586,0.381,0.76,28,11,8,0.7058823529411765,0.75,1561.4456021012074,1415.448554052926,4,16.195684213029075,1
71,LAC,1610612746,2010-11-28,97,109,0.458,0.421,0.767,39,18,3,0.17647058823529413,0.3333333333333333,1415.448554052926,1561.4456021012074,-1,14.798898162786452,0
72,OKC,1610612760,2010-11-28,98,99,0.494,0.417,0.652,36,10,5,0.6875,0.8571428571428571,1522.7399069118985,1451.6527686964198,1,18.024923222256984,0
73,HOU,1610612745,2010-11-28,99,98,0.452,0.588,0.65,44,14,5,0.26666666666666666,0.3333333333333333,1451.6527686964198,1522.7399069118985,-1,15.987370890346403,1
74,DEN,1610612743,2010-11-28,138,133,0.518,0.533,0.692,49,10,7,0.6,0.8571428571428571,1525.9918368817573,1481.6821485947755,3,13.522597913965871,1
75,PHX,1610612756,2010-11-28,133,138,0.51,0.406,0.667,42,6,5,0.5,0.4444444444444444,1481.6821485947755,1525.9918368817573,1,17.773806734631588,0
76,NOH,1610612740,2010-11-28,95,109,0.5,0.455,0.75,34,12,6,0.8,1.0,1563.5840262781364,1589.5702504128674,1,15.638374116178955,0
77,SAS,1610612759,2010-11-28,109,95,0.488,0.36,0.8,42,10,5,0.8666666666666667,1.0,1589.5702504128674,1563.5840262781364,-1,18.877193648898018,1
78,BOS,1610612738,2010-11-30,106,87,0.506,0.385,0.565,49,13,8,0.75,0.625,1579.9312861540116,1462.4884100196186,3,17.275455094001366,1
79,CLE,1610612739,2010-11-30,87,106,0.39,0.333,0.75,45,14,6,0.4375,0.5,1462.4884100196186,1579.9312861540116,1,13.76484032617667,0
80,MEM,1610612763,2010-11-30,98,96,0.488,0.667,0.75,29,7,11,0.4117647058823529,0.5555555555555556,1481.437936017069,1593.1851693762512,-1,13.543113458979967,1
81,LAL,1610612747,2010-11-30,96,98,0.436,0.318,0.84,42,15,7,0.7647058823529411,0.7142857142857143,1593.1851693762512,1481.437936017069,-2,18.620142062942836,0
82,SAS,1610612759,2010-12-01,85,90,0.356,0.3,0.706,43,8,2,0.8823529411764706,1.0,1610.016474163941,1409.1668818774629,2,18.035447994187084,0
83,LAC,1610612746,2010-12-01,90,85,0.493,0.318,0.5,50,20,9,0.16666666666666666,0.3,1409.1668818774629,1610.016474163941,-2,14.285713285845272,1
84,LAL,1610612747,2010-12-01,99,109,0.451,0.313,0.87,40,12,5,0.7222222222222222,0.625,1586.228787266292,1450.469292314294,-3,19.62213009158759,0
85,HOU,1610612745,2010-12-01,109,99,0.506,0.455,0.905,37,13,5,0.29411764705882354,0.42857142857142855,1450.469292314294,1586.228787266292,-1,15.068212192618724,1
86,MEM,1610612763,2010-12-01,109,112,0.524,0.3,0.75,40,13,5,0.4444444444444444,0.25,1488.394318127028,1531.5745296722514,1,13.321537289183414,0
87,ATL,1610612737,2010-12-01,112,109,0.532,0.583,0.808,28,11,4,0.6111111111111112,0.4444444444444444,1531.5745296722514,1488.394318127028,3,15.432711807830293,1
88,TOR,1610612761,2010-12-01,127,108,0.58,0.545,0.704,52,13,7,0.35294117647058826,0.5,1464.8202567750732,1428.2987495178245,-2,12.763135779328863,1
89,WAS,1610612764,2010-12-01,108,127,0.458,0.333,0.707,30,11,5,0.3125,0.0,1428.2987495178245,1464.8202567750732,-3,14.496854317649863,0
90,SAS,1610612759,2010-12-03,107,101,0.453,0.261,0.892,37,13,8,0.8333333333333334,0.7777777777777778,1597.2611565060897,1401.6202311842435,-1,18.98130067129289,1
91,MIN,1610612750,2010-12-03,101,107,0.415,0.25,0.8,59,17,4,0.2222222222222222,0.1,1401.6202311842435,1597.2611565060897,-5,14.795001609021082,0
92,LAL,1610612747,2010-12-03,113,80,0.566,0.214,0.727,39,11,8,0.6842105263157895,0.8,1570.2560281712888,1411.9732373514926,-4,20.145274386042843,1
93,SAC,1610612758,2010-12-03,80,113,0.403,0.313,0.591,40,21,2,0.25,0.3333333333333333,1411.9732373514926,1570.2560281712888,-5,12.318580900792714,0
94,BOS,1610612738,2010-12-03,104,92,0.531,0.111,0.773,44,9,4,0.7777777777777778,0.8888888888888888,1593.7067239242695,1520.5543862797458,5,16.390757459219284,1
95,CHI,1610612741,2010-12-03,92,104,0.419,0.385,0.735,34,13,2,0.5625,0.4444444444444444,1520.5543862797458,1593.7067239242695,-1,16.549525460113088,0
96,DET,1610612765,2010-12-03,91,104,0.486,0.5,0.737,22,13,2,0.3157894736842105,0.5,1432.2395740637407,1596.1476347945356,-3,14.152134895617527,0
97,ORL,1610612753,2010-12-03,104,91,0.597,0.318,0.733,35,12,4,0.7777777777777778,0.7142857142857143,1596.1476347945356,1432.2395740637407,5,12.288256734559777,1
98,ATL,1610612737,2010-12-03,93,88,0.418,0.333,0.821,44,9,3,0.631578947368421,0.5,1536.3102924556235,1461.1063114029935,4,13.813102980076447,1
99,PHI,1610612755,2010-12-03,88,93,0.434,0.25,0.684,48,12,2,0.2777777777777778,0.1,1461.1063114029935,1536.3102924556235,2,13.248623111817444,0
100,LAC,1610612746,2010-12-03,104,109,0.433,0.3,0.69,46,17,3,0.21052631578947367,0.0,1421.9221995353141,1540.5543625280309,1,19.908728096379043,0
101,DEN,1610612743,2010-12-03,109,104,0.403,0.417,0.763,42,19,11,0.6470588235294118,0.8888888888888888,1540.5543625280309,1421.9221995353141,5,15.924358847852046,1
102,CHA,1610612766,2010-12-03,91,84,0.36,0.467,0.688,62,22,11,0.3333333333333333,0.375,1467.1295682229693,1441.264971250206,-2,14.47368718814036,1
103,NJN,1610612751,2010-12-03,84,91,0.319,0.2,0.84,48,15,4,0.3157894736842105,0.2,1441.264971250206,1467.1295682229693,-2,12.665299806579291,0
104,HOU,1610612745,2010-12-04,116,119,0.449,0.391,0.75,37,15,9,0.3684210526315789,0.3,1481.4027702066662,1511.842435355252,2,16.623138536958074,0
105,CHI,1610612741,2010-12-04,119,116,0.5,0.421,0.708,49,19,8,0.5294117647058824,0.7142857142857143,1511.842435355252,1481.4027702066662,-2,14.864944633952168,1
106,SAS,1610612759,2010-12-05,109,84,0.586,0.5,0.696,38,17,4,0.8421052631578947,0.8,1600.5355863435702,1543.1292841551572,1,16.543070245943255,1
107,NOH,1610612740,2010-12-05,84,109,0.44,0.375,0.789,30,15,2,0.6842105263157895,0.5555555555555556,1543.1292841551572,1600.5355863435702,-1,14.025858799107693,0
108,NJN,1610612751,2010-12-05,75,100,0.375,0.333,0.667,36,19,5,0.3,0.4444444444444444,1433.635207214219,1602.4186748487632,-3,12.757069426460559,0
109,BOS,1610612738,2010-12-05,100,75,0.506,0.2,0.655,49,14,4,0.7894736842105263,0.6666666666666666,1602.4186748487632,1433.635207214219,6,15.827542110316022,1
110,LAC,1610612746,2010-12-05,91,100,0.408,0.28,0.605,40,13,5,0.2,0.0,1417.607961936653,1467.8482689226316,-1,15.57406146023015,0
111,POR,1610612757,2010-12-05,100,91,0.397,0.538,0.861,47,16,1,0.42105263157894735,0.5714285714285714,1467.8482689226316,1417.607961936653,-6,14.278827376148069,1
112,TOR,1610612761,2010-12-05,99,116,0.46,0.421,0.5,47,17,2,0.42105263157894735,0.6,1492.5067792899363,1511.2103351569097,2,16.49028514019583,0
113,NYK,1610612752,2010-12-05,116,99,0.489,0.444,0.857,42,12,2,0.55,0.7,1511.2103351569097,1492.5067792899363,3,18.306711409289097,1
114,OKC,1610612760,2010-12-06,90,99,0.354,0.211,0.903,39,15,4,0.6666666666666666,0.7,1521.592687716325,1516.8232040053106,1,15.568576242981722,0
115,CHI,1610612741,2010-12-06,99,90,0.483,0.455,0.588,52,17,3,0.5555555555555556,0.75,1516.8232040053106,1521.592687716325,1,15.832182800178934,1
116,MIN,1610612750,2010-12-06,114,121,0.526,0.476,0.815,34,17,2,0.25,0.1,1426.0285927441118,1524.8657265737165,1,14.79697419436837,0
117,NYK,1610612752,2010-12-06,121,114,0.529,0.433,0.783,32,11,6,0.5714285714285714,0.375,1524.8657265737165,1426.0285927441118,4,18.502791492349605,1
118,SAC,1610612758,2010-12-06,91,98,0.365,0.188,0.813,45,13,7,0.2222222222222222,0.2857142857142857,1398.0448760334111,1409.5940437393233,-7,11.134062925829785,0
119,LAC,1610612746,2010-12-06,98,91,0.444,0.389,0.826,43,14,6,0.19047619047619047,0.4,1409.5940437393233,1398.0448760334111,-2,13.234092242546371,1
120,ORL,1610612753,2010-12-06,74,80,0.378,0.182,0.667,45,17,7,0.75,0.8,1585.0194308328319,1531.237160193081,-1,13.659525901784662,0
121,ATL,1610612737,2010-12-06,80,74,0.388,0.357,0.75,42,14,7,0.6190476190476191,0.7,1531.237160193081,1585.0194308328319,-1,18.132749572265546,1
122,PHI,1610612755,2010-12-07,117,97,0.519,0.348,0.833,44,7,5,0.3,0.5555555555555556,1472.1864596169085,1401.8280066210045,1,14.568391608444394,1
123,CLE,1610612739,2010-12-07,97,117,0.5,0.412,0.706,29,12,3,0.35,0.3,1401.8280066210045,1472.1864596169085,-4,11.729761890877505,0
124,PHX,1610612756,2010-12-07,99,106,0.507,0.5,0.81,32,19,3,0.55,0.5,1504.2736491104756,1475.8621871199614,3,16.92835579784519,0
125,POR,1610612757,2010-12-07,106,99,0.446,0.333,0.97,32,12,6,0.45,0.625,1475.8621871199614,1504.2736491104756,1,10.92624073661302,1
126,NJN,1610612751,2010-12-07,101,116,0.465,0.438,0.757,34,13,1,0.2857142857142857,0.2,1424.3598562186987,1540.5584851445553,-4,14.646476350368596,0
127,ATL,1610612737,2010-12-07,116,101,0.603,0.375,0.571,39,11,2,0.6363636363636364,0.5,1540.5584851445553,1424.3598562186987,1,15.864720249196763,1
128,SAS,1610612759,2010-12-08,111,94,0.512,0.462,0.722,41,11,5,0.85,0.8,1615.8642845722438,1429.6831742125955,2,16.51393270818316,1
129,GSW,1610612744,2010-12-08,94,111,0.451,0.522,0.727,45,22,2,0.38095238095238093,0.3,1429.6831742125955,1615.8642845722438,-4,13.702969421479613,0
130,NYK,1610612752,2010-12-08,113,110,0.483,0.381,0.864,48,15,5,0.5909090909090909,0.4444444444444444,1530.502127050949,1462.6464377394698,5,18.61861279118326,1
131,TOR,1610612761,2010-12-08,110,113,0.477,0.313,0.742,42,11,1,0.38095238095238093,0.2,1462.6464377394698,1530.502127050949,-2,13.331035975802475,0
132,MEM,1610612763,2010-12-08,104,98,0.494,0.286,0.818,47,17,4,0.36363636363636365,0.1,1459.7044419481329,1494.9628350096489,-4,14.699118171377512,1
133,PHX,1610612756,2010-12-08,98,104,0.42,0.233,0.63,47,16,6,0.5238095238095238,0.6666666666666666,1494.9628350096489,1459.7044419481329,-1,15.809790379193698,0
134,IND,1610612754,2010-12-08,95,97,0.432,0.375,0.71,37,12,7,0.5263157894736842,0.5555555555555556,1531.4778235118838,1471.4671219920301,1,16.09023180455657,0
135,MIL,1610612749,2010-12-08,97,95,0.36,0.231,0.8,50,11,10,0.35,0.5,1471.4671219920301,1531.4778235118838,-1,11.888331537679983,1
136,MIA,1610612748,2010-12-08,111,98,0.513,0.45,0.8,42,15,1,0.6363636363636364,0.4444444444444444,1590.753390716445,1588.9362698177783,5,13.798696744162942,1
137,UTA,1610612762,2010-12-08,98,111,0.507,0.071,0.778,28,15,3,0.7272727272727273,0.7,1588.9362698177783,1590.753390716445,1,17.15890202056323,0
138,OKC,1610612760,2010-12-08,111,103,0.519,0.353,0.926,42,15,12,0.6363636363636364,0.6,1511.687449468168,1420.3921922668794,-1,15.543411113949874,1
139,MIN,1610612750,2010-12-08,103,111,0.419,0.444,0.654,40,12,5,0.23809523809523808,0.4444444444444444,1420.3921922668794,1511.687449468168,-1,12.481806014234206,0
140,CHI,1610612741,2010-12-10,88,84,0.413,0.471,0.824,41,21,2,0.6,0.7777777777777778,1530.6861314910163,1588.1748349331099,3,15.157921354237931,1
141,LAL,1610612747,2010-12-10,84,88,0.436,0.231,0.722,40,19,10,0.7272727272727273,0.6,1588.1748349331099,1530.6861314910163,3,16.710571346364883,0
142,PHX,1610612756,2010-12-10,94,101,0.446,0.214,1.0,39,14,2,0.5,0.6,1486.2009133496294,1502.5720370295596,-2,17.647097601686163,0
143,POR,1610612757,2010-12-10,101,94,0.493,0.294,0.813,36,13,3,0.5,0.2,1502.5720370295596,1486.2009133496294,3,14.934908183294217,1
144,UTA,1610612762,2010-12-10,117,105,0.539,0.625,0.781,34,11,7,0.6956521739130435,0.7,1576.7652629414235,1558.2990700725861,-1,18.746036248804874,1
145,ORL,1610612753,2010-12-10,105,117,0.475,0.36,0.714,41,15,5,0.6818181818181818,0.6,1558.2990700725861,1576.7652629414235,-3,15.570073703862933,0
146,CHA,1610612766,2010-12-10,92,100,0.414,0.176,0.68,52,16,10,0.38095238095238093,0.3,1464.9703219959183,1525.5342354526338,1,12.267298477710217,0
147,IND,1610612754,2010-12-10,100,92,0.442,0.419,0.611,40,15,9,0.5,0.5,1525.5342354526338,1464.9703219959183,-1,14.452579776400983,1
148,NOH,1610612740,2010-12-10,92,97,0.473,0.357,0.739,37,19,5,0.6666666666666666,0.8,1538.2065319781352,1517.9752013970244,1,16.109371958159294,0
149,OKC,1610612760,2010-12-10,97,92,0.5,0.308,0.885,34,20,7,0.6521739130434783,0.7,1517.9752013970244,1538.2065319781352,1,18.547137805325306,1
150,NYK,1610612752,2010-12-10,101,95,0.453,0.389,0.867,41,20,6,0.6086956521739131,0.7,1534.7822041163697,1386.84742272836,6,17.985744260884402,1
151,WAS,1610612764,2010-12-10,95,101,0.417,0.333,0.704,39,16,1,0.2857142857142857,0.6666666666666666,1386.84742272836,1534.7822041163697,-3,15.28144643336362,0
152,ATL,1610612737,2010-12-11,97,83,0.452,0.333,0.794,48,15,7,0.625,0.5,1538.3923515329038,1532.6995395321424,-1,17.14906205303361,1
153,IND,1610612754,2010-12-11,83,97,0.37,0.286,0.938,36,14,4,0.5238095238095238,0.5,1532.6995395321424,1538.3923515329038,1,16.19885300895864,0
154,UTA,1610612762,2010-12-11,97,103,0.444,0.313,0.87,37,12,3,0.7083333333333334,0.7777777777777778,1587.623191602023,1611.3887755945716,1,17.50328768933811,0
155,DAL,1610612742,2010-12-11,103,97,0.5,0.538,0.821,40,19,5,0.8181818181818182,0.9,1611.3887755945716,1587.623191602023,11,16.49292563485808,1
156,NYK,1610612752,2010-12-12,129,125,0.523,0.433,0.923,33,6,7,0.625,0.5,1538.9184290019523,1537.0118443068943,7,18.337612925229095,1
157,DEN,1610612743,2010-12-12,125,129,0.506,0.333,0.85,43,11,4,0.6363636363636364,0.4,1537.0118443068943,1538.9184290019523,1,16.711152747772427,0
158,MIA,1610612748,2010-12-13,96,84,0.443,0.286,0.789,36,6,9,0.68,0.7,1617.9519030905626,1512.6057173044044,8,16.72782705579713,1
159,NOH,1610612740,2010-12-13,84,96,0.418,0.077,0.794,40,12,1,0.6086956521739131,0.4,1512.6057173044044,1617.9519030905626,-2,15.457162987625566,0
160,UTA,1610612762,2010-12-13,108,95,0.494,0.353,0.828,40,16,8,0.68,0.7,1580.553002381965,1415.152362291145,-1,19.31537282776755,1
161,GSW,1610612744,2010-12-13,95,108,0.395,0.44,0.645,46,19,1,0.34782608695652173,0.2,1415.152362291145,1580.553002381965,-6,14.028986519126954,0
162,MEM,1610612763,2010-12-13,86,73,0.383,0.429,0.692,50,14,5,0.4166666666666667,0.6,1471.7599898201229,1501.6584803130008,2,16.892045172402433,1
163,POR,1610612757,2010-12-13,73,86,0.367,0.222,0.611,44,18,10,0.5,0.2,1501.6584803130008,1471.7599898201229,-1,15.588848559574753,0
164,MIN,1610612750,2010-12-14,99,108,0.459,0.278,0.667,47,20,1,0.25,0.1,1410.4738776278698,1409.1259995221405,-1,14.655310169959833,0
