,TEAM_ABBV,TEAM_ID,DATE,PTS_A,PTS_CON_A,FG_PCT_A,FG3_PCT_A,FT_PCT_A,REB_A,TOV_A,BLK_A,SEASON_A_PCT,H/A_A,ELO_A,ELO_OPP,STREAK_A,PER_A,WINNER
443,POR,1610612757,2018-01-07,111,110,0.522,0.348,0.7,38,9,5,0.5263157894736842,0.4,1496.6461812361747,1564.417941248729,1,13.8174490381399,1
444,DEN,1610612743,2018-01-08,114,124,0.495,0.421,0.75,39,11,3,0.5384615384615384,0.4,1536.170904445416,1664.7143635320213,-1,18.01855171870908,0
445,GSW,1610612744,2018-01-08,124,114,0.565,0.433,0.714,43,16,10,0.8,0.7,1664.7143635320213,1536.170904445416,4,22.034526528929007,1
446,BKN,1610612751,2018-01-08,113,114,0.39,0.364,0.821,55,16,2,0.38461538461538464,0.5,1466.0702899607275,1629.9440960540487,-1,15.61381554720854,0
447,TOR,1610612761,2018-01-08,114,113,0.426,0.294,0.783,51,15,12,0.7297297297297297,0.7,1629.9440960540487,1466.0702899607275,4,22.969319116879234,1
448,ATL,1610612737,2018-01-08,107,108,0.396,0.27,0.724,56,14,8,0.2564102564102564,0.1,1398.8843495038539,1482.1360685974657,-3,16.53293432481184,0
449,LAC,1610612746,2018-01-08,108,107,0.447,0.5,0.676,47,17,9,0.4473684210526316,0.6,1482.1360685974657,1398.8843495038539,-2,14.200135930962091,1
450,MIL,1610612749,2018-01-08,96,109,0.459,0.259,0.778,34,18,4,0.5526315789473685,0.4,1518.7172651184435,1498.8781238006409,1,19.168234323156156,0
451,IND,1610612754,2018-01-08,109,96,0.557,0.318,0.7,40,16,5,0.5128205128205128,0.5,1498.8781238006409,1518.7172651184435,1,16.32276611573092,1
452,SAS,1610612759,2018-01-08,107,100,0.489,0.423,0.615,37,10,4,0.6585365853658537,0.4,1559.3211172055785,1383.5818140706172,-1,13.656384660998317,1
453,SAC,1610612758,2018-01-08,100,107,0.488,0.348,0.75,45,18,1,0.34210526315789475,0.3,1383.5818140706172,1559.3211172055785,1,15.91103537143727,0
454,SAC,1610612758,2018-01-09,86,99,0.345,0.381,0.667,43,16,4,0.3333333333333333,0.5,1379.6481620197083,1402.2696648456497,-1,15.142360978683717,0
455,LAL,1610612747,2018-01-09,99,86,0.481,0.343,0.619,55,26,4,0.3076923076923077,0.1,1402.2696648456497,1379.6481620197083,1,16.37216539706956,1
456,OKC,1610612760,2018-01-09,106,117,0.44,0.419,0.731,38,14,4,0.55,0.7,1556.1632252967315,1501.7430052793252,-1,22.715667383530146,0
457,POR,1610612757,2018-01-09,117,106,0.531,0.435,0.808,42,16,2,0.5384615384615384,0.6,1501.7430052793252,1556.1632252967315,2,15.114619312646088,1
458,LAC,1610612746,2018-01-10,125,106,0.489,0.458,0.786,46,14,3,0.46153846153846156,0.4,1485.034543806056,1670.7933909741514,1,18.340516051718925,1
459,GSW,1610612744,2018-01-10,106,125,0.481,0.348,0.846,33,16,6,0.8048780487804879,0.8,1670.7933909741514,1485.034543806056,5,16.042443715202012,0
460,NYK,1610612752,2018-01-10,119,122,0.5,0.455,0.619,51,18,9,0.475,0.6,1469.63584882047,1429.418595867302,1,19.72909570800359,0
461,CHI,1610612741,2018-01-10,122,119,0.459,0.455,0.85,48,17,5,0.34146341463414637,0.4,1429.418595867302,1469.63584882047,-2,15.286544873384038,1
462,HOU,1610612745,2018-01-10,121,112,0.45,0.316,0.76,49,13,5,0.717948717948718,0.7,1603.657871328223,1515.0442412995144,1,16.78486319623892,1
463,POR,1610612757,2018-01-10,112,121,0.482,0.346,0.719,40,14,6,0.55,0.6,1515.0442412995144,1603.657871328223,3,16.436908471756205,0
464,IND,1610612754,2018-01-10,106,114,0.494,0.056,0.655,45,14,3,0.525,0.5,1512.0386760168976,1502.7566160360134,2,16.98824497299308,0
465,MIA,1610612748,2018-01-10,114,106,0.531,0.433,0.714,37,16,6,0.575,0.6,1502.7566160360134,1512.0386760168976,5,16.905239775655833,1
466,DEN,1610612743,2018-01-10,97,110,0.4,0.243,0.6,40,12,6,0.525,0.8,1530.0918770032858,1395.9858742952636,-2,18.139771599197157,0
467,ATL,1610612737,2018-01-10,110,97,0.5,0.444,1.0,44,16,4,0.25,0.0,1395.9858742952636,1530.0918770032858,-4,16.743504287575764,1
468,OKC,1610612760,2018-01-10,88,104,0.4,0.24,0.75,41,19,2,0.5365853658536586,0.6,1542.8619892765423,1582.5486211629816,-2,22.17153935248385,0
469,MIN,1610612750,2018-01-10,104,88,0.488,0.35,0.704,45,16,5,0.6190476190476191,0.8,1582.5486211629816,1542.8619892765423,2,21.609980131061096,1
470,UTA,1610612762,2018-01-10,107,104,0.467,0.333,0.769,39,13,3,0.4,0.1,1466.6588097706738,1535.5066014363001,-3,12.445353195928899,1
471,WAS,1610612764,2018-01-10,104,107,0.526,0.4,0.706,45,23,1,0.575,0.8,1535.5066014363001,1466.6588097706738,-1,18.226256017108046,0
472,NOP,1610612740,2018-01-10,102,105,0.442,0.314,0.676,40,12,7,0.5128205128205128,0.4,1506.5996814774987,1411.0292315146453,1,16.802207989236422,0
473,MEM,1610612763,2018-01-10,105,102,0.42,0.263,0.813,50,10,5,0.3076923076923077,0.3,1411.0292315146453,1506.5996814774987,-2,15.386880024407297,1
474,BOS,1610612738,2018-01-11,114,103,0.483,0.371,0.789,46,18,2,0.7674418604651163,0.6,1606.4847091887168,1527.027607673293,6,14.910384595671996,1
475,PHI,1610612755,2018-01-11,103,114,0.463,0.393,0.889,37,19,4,0.5,0.4,1527.027607673293,1606.4847091887168,4,19.899751944973925,0
476,LAC,1610612746,2018-01-11,121,115,0.512,0.419,0.733,39,18,5,0.475,0.4,1512.6798847620164,1368.3956704239667,2,16.6791887840998,1
477,SAC,1610612758,2018-01-11,115,121,0.494,0.308,0.821,44,16,3,0.325,0.3,1368.3956704239667,1512.6798847620164,-2,15.51052559322254,0
478,HOU,1610612745,2018-01-12,112,95,0.415,0.319,0.864,53,11,4,0.725,0.6,1610.4780603601073,1412.9627263204998,2,16.136205484415456,1
479,PHX,1610612756,2018-01-12,95,112,0.463,0.424,0.778,38,19,3,0.38095238095238093,0.4,1412.9627263204998,1610.4780603601073,1,13.357229828845835,0
480,IND,1610612754,2018-01-12,97,95,0.459,0.476,0.75,44,14,4,0.5121951219512195,0.4,1502.6471223939825,1523.8192908152973,-1,17.404982560464045,1
481,CLE,1610612739,2018-01-12,95,97,0.435,0.206,0.737,46,12,5,0.6341463414634146,0.2,1523.8192908152973,1502.6471223939825,-2,16.637025216271763,0
482,ATL,1610612737,2018-01-12,105,110,0.463,0.393,0.769,46,18,3,0.2682926829268293,0.5,1414.7606614036904,1442.1444187624456,1,17.48728395524482,0
483,BKN,1610612751,2018-01-12,110,105,0.46,0.382,0.654,43,15,1,0.36585365853658536,0.4,1442.1444187624456,1414.7606614036904,-3,14.67710392074165,1
484,MEM,1610612763,2018-01-12,78,87,0.39,0.292,0.786,36,15,5,0.325,0.2,1418.7070512655996,1511.317089894859,1,15.655055955828022,0
485,DEN,1610612743,2018-01-12,87,78,0.386,0.318,0.813,47,15,3,0.5121951219512195,0.7,1511.317089894859,1418.7070512655996,-3,15.85100712084057,1
486,ORL,1610612753,2018-01-12,119,125,0.513,0.414,0.806,40,16,3,0.2857142857142857,0.1,1350.8998844791872,1528.4328131700972,-6,14.89118213182969,0
487,WAS,1610612764,2018-01-12,125,119,0.568,0.25,0.684,41,12,6,0.5609756097560976,0.7,1528.4328131700972,1350.8998844791872,-2,18.19257757151527,1
488,POR,1610612757,2018-01-12,113,119,0.446,0.286,0.786,39,11,6,0.5365853658536586,0.6,1508.2240522676302,1498.9218617265444,-1,17.336057519019292,0
489,NOP,1610612740,2018-01-12,119,113,0.549,0.368,0.957,43,18,6,0.5,0.5,1498.9218617265444,1508.2240522676302,-1,18.82285768531527,1
490,SAC,1610612758,2018-01-13,105,126,0.506,0.353,0.591,37,16,4,0.3170731707317073,0.4,1364.1872775341253,1516.8882776518578,-3,15.801091693952294,0
491,LAC,1610612746,2018-01-13,126,105,0.561,0.387,0.846,39,16,5,0.4878048780487805,0.7,1516.8882776518578,1364.1872775341253,3,17.371215614094062,1
492,OKC,1610612760,2018-01-13,101,91,0.402,0.308,0.75,57,9,9,0.5238095238095238,0.6,1530.7857427092013,1492.0306414008348,-3,24.107951226413974,1
493,CHA,1610612766,2018-01-13,91,101,0.398,0.321,0.696,50,15,7,0.4,0.3,1492.0306414008348,1530.7857427092013,1,17.458907236122684,0
494,BKN,1610612751,2018-01-13,113,119,0.424,0.279,0.85,47,16,3,0.38095238095238093,0.4,1448.4892797278264,1532.0166734679844,1,15.315589387410215,0
495,WAS,1610612764,2018-01-13,119,113,0.495,0.435,0.739,47,15,3,0.5714285714285714,0.7,1532.0166734679844,1448.4892797278264,1,19.149123972888404,1
496,TOR,1610612761,2018-01-13,125,127,0.484,0.32,0.844,44,10,2,0.725,0.9,1642.7961685432128,1650.5233696918792,1,18.694753157402474,0
497,GSW,1610612744,2018-01-13,127,125,0.58,0.375,0.857,30,7,3,0.7906976744186046,1.0,1650.5233696918792,1642.7961685432128,1,26.811748165178837,1
498,NOP,1610612740,2018-01-14,123,118,0.474,0.281,0.706,46,19,7,0.5121951219512195,0.4,1506.921103784562,1457.1954447121693,1,21.121959113566238,1
499,NYK,1610612752,2018-01-14,118,123,0.474,0.353,0.778,44,24,7,0.4523809523809524,0.6,1457.1954447121693,1506.921103784562,-2,15.768511303318075,0
500,MIN,1610612750,2018-01-14,120,103,0.538,0.368,0.818,38,11,3,0.6363636363636364,0.8,1600.6231219912752,1500.2248102096125,4,21.707758389646564,1
501,POR,1610612757,2018-01-14,103,120,0.494,0.44,0.824,38,18,3,0.5238095238095238,0.5,1500.2248102096125,1600.6231219912752,-2,16.094693373273675,0
502,PHI,1610612755,2018-01-15,117,111,0.494,0.24,0.816,48,22,9,0.48717948717948717,0.4,1519.0016675156935,1638.1007761120004,-1,19.17333163678636,1
503,TOR,1610612761,2018-01-15,111,117,0.4,0.281,0.867,44,15,1,0.7073170731707317,0.7,1638.1007761120004,1519.0016675156935,-1,19.067332306560306,0
504,MIA,1610612748,2018-01-15,111,119,0.476,0.333,0.792,40,14,4,0.5952380952380952,0.7,1526.849749722558,1442.0687530994944,7,15.81482484231851,0
505,CHI,1610612741,2018-01-15,119,111,0.477,0.41,0.864,45,10,2,0.37209302325581395,0.7,1442.0687530994944,1526.849749722558,2,18.369053205637023,1
506,NYK,1610612752,2018-01-15,119,104,0.512,0.563,0.703,51,9,10,0.4418604651162791,0.3,1451.389417664111,1442.950678889084,-3,13.552637843030746,1
507,BKN,1610612751,2018-01-15,104,119,0.368,0.344,0.806,45,11,3,0.37209302325581395,0.4,1442.950678889084,1451.389417664111,-1,14.853025727930852,0
508,HOU,1610612745,2018-01-15,102,113,0.404,0.295,0.813,37,14,4,0.7317073170731707,0.6,1616.6221803063136,1525.7499400393708,3,15.394480562896709,0
509,LAC,1610612746,2018-01-15,113,102,0.557,0.4,0.75,41,19,10,0.5,0.8,1525.7499400393708,1616.6221803063136,4,18.449446449928114,1
510,CLE,1610612739,2018-01-15,108,118,0.457,0.25,0.682,43,15,5,0.6190476190476191,1.0,1518.6050264135845,1655.2187621230917,-3,16.40790592038796,0
511,GSW,1610612744,2018-01-15,118,108,0.482,0.375,0.8,48,17,6,0.7954545454545454,1.0,1655.2187621230917,1518.6050264135845,2,24.89348661156182,1
512,DET,1610612765,2018-01-15,107,118,0.488,0.517,0.727,38,16,5,0.5365853658536586,0.6,1503.3668743257704,1483.083323298233,-1,16.25594155506128,0
513,CHA,1610612766,2018-01-15,118,107,0.512,0.476,0.667,49,15,4,0.3902439024390244,0.4,1483.083323298233,1503.3668743257704,-1,17.269785837099047,1
514,ATL,1610612737,2018-01-15,102,99,0.465,0.36,0.929,50,15,2,0.2619047619047619,0.5,1408.4158004383096,1565.3888930613625,-1,18.765465118524897,1
515,SAS,1610612759,2018-01-15,99,102,0.425,0.364,0.85,37,9,5,0.6590909090909091,0.4,1565.3888930613625,1408.4158004383096,1,14.698970578830231,0
516,MIL,1610612749,2018-01-15,104,95,0.469,0.5,0.69,44,19,6,0.5238095238095238,0.3,1487.931445331084,1537.555274306727,-2,19.258056181240473,1
517,WAS,1610612764,2018-01-15,95,104,0.421,0.286,0.806,39,24,8,0.5813953488372093,0.7,1537.555274306727,1487.931445331084,2,19.461203657766774,0
518,LAL,1610612747,2018-01-15,114,123,0.396,0.343,0.839,44,14,8,0.35714285714285715,0.4,1441.5002084709242,1412.004622834801,4,15.092406925704445,0
519,MEM,1610612763,2018-01-15,123,114,0.512,0.455,0.853,48,19,8,0.3170731707317073,0.4,1412.004622834801,1441.5002084709242,-1,16.067362186599254,1
520,OKC,1610612760,2018-01-15,95,88,0.419,0.3,0.483,59,20,6,0.5348837209302325,0.6,1539.7330608118032,1355.3256151466123,1,23.934111839669512,1
521,SAC,1610612758,2018-01-15,88,95,0.393,0.233,0.6,37,14,0,0.30952380952380953,0.3,1355.3256151466123,1539.7330608118032,-4,15.217135613401249,0
522,ORL,1610612753,2018-01-16,108,102,0.444,0.355,0.895,51,18,10,0.27906976744186046,0.2,1347.3160241813,1610.369142222854,-7,15.76963919345336,1
523,MIN,1610612750,2018-01-16,102,108,0.439,0.438,0.9,37,8,9,0.6444444444444445,0.5,1610.369142222854,1347.3160241813,5,22.028294266793576,0
524,POR,1610612757,2018-01-16,118,111,0.505,0.486,0.9,43,10,6,0.5116279069767442,0.4,1490.4787899780338,1394.8307375379723,-3,18.208867863563643,1
525,PHX,1610612756,2018-01-16,111,118,0.416,0.39,0.955,43,13,3,0.36363636363636365,0.4,1394.8307375379723,1490.4787899780338,-2,13.668948201774015,0
526,DEN,1610612743,2018-01-16,105,102,0.465,0.308,0.654,47,19,3,0.5116279069767442,0.7,1497.2967281858862,1478.732628277404,-1,16.253815081039438,1
527,DAL,1610612742,2018-01-16,102,105,0.487,0.296,0.818,35,16,3,0.3409090909090909,0.4,1478.732628277404,1497.2967281858862,-1,17.665859777635607,0
528,CHI,1610612741,2018-01-17,112,119,0.425,0.256,0.923,49,11,2,0.38636363636363635,0.7,1454.1393230990893,1661.0739183906699,3,17.736610972753972,0
529,GSW,1610612744,2018-01-17,119,112,0.5,0.394,0.88,49,15,3,0.8,1.0,1661.0739183906699,1454.1393230990893,3,29.72002004438725,1
530,SAS,1610612759,2018-01-17,100,95,0.415,0.474,0.742,42,9,4,0.6444444444444445,0.4,1556.2884987615105,1429.9022518783513,-1,13.353077394326602,1
531,BKN,1610612751,2018-01-17,95,100,0.422,0.361,0.667,47,14,1,0.36363636363636365,0.3,1429.9022518783513,1556.2884987615105,-2,14.636674952567514,0
532,MIL,1610612749,2018-01-17,101,106,0.434,0.393,0.75,38,10,4,0.5348837209302325,0.6,1499.5056544635454,1514.7791797229631,1,17.116664125296722,0
533,MIA,1610612748,2018-01-17,106,101,0.463,0.417,0.741,46,15,7,0.5813953488372093,0.7,1514.7791797229631,1499.5056544635454,-1,16.49155141298025,1
534,ATL,1610612737,2018-01-17,94,93,0.416,0.25,0.769,43,11,3,0.27906976744186046,0.6,1417.5161947381616,1520.5470030708036,1,16.940936055729235,1
535,NOP,1610612740,2018-01-17,93,94,0.438,0.37,0.684,43,14,6,0.5348837209302325,0.5,1520.5470030708036,1417.5161947381616,3,16.79722243619923,0
536,CHA,1610612766,2018-01-17,133,109,0.49,0.484,0.846,49,10,5,0.40476190476190477,0.3,1494.9290292829119,1525.9810651742655,1,15.926704121773446,1
537,WAS,1610612764,2018-01-17,109,133,0.488,0.565,0.696,40,16,7,0.5681818181818182,0.4,1525.9810651742655,1494.9290292829119,-1,17.9600268634174,0
538,NYK,1610612752,2018-01-17,99,105,0.427,0.259,0.957,45,14,12,0.45454545454545453,0.3,1464.4378446748437,1422.8179845500413,1,19.094371338672413,0
539,MEM,1610612763,2018-01-17,105,99,0.451,0.357,0.765,44,12,3,0.3333333333333333,0.5,1422.8179845500413,1464.4378446748437,1,15.767580029551487,1
540,OKC,1610612760,2018-01-17,114,90,0.484,0.343,0.833,54,17,6,0.5454545454545454,0.6,1543.5015466287005,1430.686846755684,2,18.9430081701587,1
541,LAL,1610612747,2018-01-17,90,114,0.469,0.385,1.0,30,18,1,0.3488372093023256,0.4,1430.686846755684,1543.5015466287005,-1,16.55785155866396,0
542,PHI,1610612755,2018-01-18,89,80,0.466,0.353,0.882,41,25,5,0.5,0.4,1530.369040602928,1606.690777108133,1,16.64398634720919,1
543,BOS,1610612738,2018-01-18,80,89,0.405,0.241,0.765,31,19,5,0.7555555555555555,0.6,1606.690777108133,1530.369040602928,-1,12.746620645168479,0
544,CLE,1610612739,2018-01-18,104,103,0.447,0.294,0.667,46,20,4,0.6046511627906976,0.9,1512.7498701460063,1363.371720535453,-4,15.427926642003165,1
545,ORL,1610612753,2018-01-18,103,104,0.466,0.227,0.762,42,15,6,0.29545454545454547,0.0,1363.371720535453,1512.7498701460063,1,14.64113524549117,0
546,POR,1610612757,2018-01-18,100,86,0.394,0.313,1.0,57,11,7,0.5227272727272727,0.4,1496.1949409644435,1530.6397074153501,1,18.59691639771181,1
547,IND,1610612754,2018-01-18,86,100,0.396,0.269,0.538,46,8,4,0.5454545454545454,0.5,1530.6397074153501,1496.1949409644435,3,18.67341760684693,0
548,BKN,1610612751,2018-01-19,101,95,0.474,0.281,0.769,44,14,8,0.35555555555555557,0.3,1425.7385922157086,1521.4261677984432,-3,13.867986057397484,1
549,MIA,1610612748,2018-01-19,95,101,0.417,0.318,0.72,43,13,7,0.5909090909090909,0.8,1521.4261677984432,1425.7385922157086,1,17.228624840106672,0
550,DET,1610612765,2018-01-19,112,122,0.5,0.333,0.846,35,14,3,0.5116279069767442,0.6,1487.5244897417122,1505.1823073770292,-3,17.137965761112625,0
551,WAS,1610612764,2018-01-19,122,112,0.5,0.457,0.889,34,13,4,0.5555555555555556,0.4,1505.1823073770292,1487.5244897417122,-2,18.022409987980524,1
552,UTA,1610612762,2018-01-19,115,117,0.462,0.355,0.667,52,17,6,0.4090909090909091,0.6,1461.183463476837,1455.4851173051381,1,14.701096986312143,0
553,NYK,1610612752,2018-01-19,117,115,0.494,0.55,0.783,36,12,6,0.4444444444444444,0.3,1455.4851173051381,1461.183463476837,-1,19.7102406375639,1
554,DEN,1610612743,2018-01-19,100,108,0.449,0.389,0.762,42,16,5,0.5111111111111111,0.7,1496.4293618534257,1389.1145865515625,-1,16.56480778632178,0
555,PHX,1610612756,2018-01-19,108,100,0.494,0.424,0.7,37,12,6,0.35555555555555557,0.4,1389.1145865515625,1496.4293618534257,-3,15.733743356361702,1
556,SAS,1610612759,2018-01-19,83,86,0.341,0.25,0.8,56,12,7,0.6521739130434783,0.4,1560.4521584241531,1630.7300816241452,1,14.826096008382892,0
557,TOR,1610612761,2018-01-19,86,83,0.4,0.346,0.643,50,14,1,0.6976744186046512,0.8,1630.7300816241452,1560.4521584241531,1,21.849461913887538,1
558,SAC,1610612758,2018-01-19,88,106,0.4,0.407,0.722,44,21,3,0.29545454545454547,0.3,1342.610057964212,1431.7707119197469,-6,16.06469944622914,0
559,MEM,1610612763,2018-01-19,106,88,0.443,0.294,0.783,49,13,5,0.3488372093023256,0.5,1431.7707119197469,1342.610057964212,2,15.166840692756885,1
560,HOU,1610612745,2018-01-20,116,108,0.471,0.378,0.69,46,16,3,0.7209302325581395,0.7,1616.5292538211468,1664.4380546235288,1,18.085205105941007,1
561,GSW,1610612744,2018-01-20,108,116,0.488,0.472,0.733,33,19,10,0.8043478260869565,1.0,1664.4380546235288,1616.5292538211468,4,28.49170000693843,0
562,LAC,1610612746,2018-01-20,113,125,0.439,0.306,0.789,34,14,2,0.5227272727272727,0.5,1546.743556559253,1456.249867311182,6,18.776734962338693,0
563,UTA,1610612762,2018-01-20,125,113,0.549,0.393,0.75,56,21,3,0.4,0.5,1456.249867311182,1546.743556559253,-1,15.763324925290549,1
564,CHI,1610612741,2018-01-20,113,97,0.5,0.438,0.905,48,16,1,0.37777777777777777,0.5,1450.7751868662303,1423.1904791187335,-1,10.734247498772856,1
565,ATL,1610612737,2018-01-20,97,113,0.38,0.229,0.696,45,14,4,0.29545454545454547,0.7,1423.1904791187335,1450.7751868662303,2,18.39142104773931,0
566,CHA,1610612766,2018-01-20,105,106,0.456,0.259,0.762,43,8,8,0.4186046511627907,0.4,1515.7277870801481,1510.8028033348583,2,18.921414161236882,0
567,MIA,1610612748,2018-01-20,106,105,0.494,0.464,0.583,47,14,6,0.5777777777777777,0.7,1510.8028033348583,1515.7277870801481,-1,16.606751071328596,1
568,NOP,1610612740,2018-01-20,111,104,0.5,0.259,0.813,41,11,5,0.5227272727272727,0.6,1514.8727186902317,1442.4169068960107,-1,18.713133901075153,1
569,MEM,1610612763,2018-01-20,104,111,0.451,0.429,0.938,44,14,1,0.36363636363636365,0.2,1442.4169068960107,1514.8727186902317,3,15.36510539818131,0
570,SAS,1610612759,2018-01-21,86,94,0.427,0.265,0.583,46,20,10,0.6382978723404256,1.0,1556.2154146225212,1499.2007677403724,-1,13.794401462527276,0
571,IND,1610612754,2018-01-21,94,86,0.44,0.211,0.941,41,10,1,0.5217391304347826,0.4,1499.2007677403724,1556.2154146225212,-2,15.897383881586315,1
572,LAL,1610612747,2018-01-21,127,107,0.56,0.385,0.714,39,6,3,0.35555555555555557,0.4,1435.8712394061577,1460.4187134707931,1,14.615141444727174,1
573,NYK,1610612752,2018-01-21,107,127,0.543,0.48,0.7,33,17,5,0.45652173913043476,0.4,1460.4187134707931,1435.8712394061577,1,18.327060541617925,0
574,ORL,1610612753,2018-01-21,103,95,0.467,0.286,0.688,44,10,9,0.28888888888888886,0.0,1361.224494944889,1594.0826236171154,-1,13.731886380947032,1
575,BOS,1610612738,2018-01-21,95,103,0.435,0.296,0.929,44,15,9,0.7391304347826086,0.5,1594.0826236171154,1361.224494944889,-2,15.664001374164593,0
576,DET,1610612765,2018-01-21,100,101,0.422,0.31,0.882,43,7,4,0.5,0.5,1477.8111524661747,1436.3619566792936,-4,15.966435654544995,0
577,BKN,1610612751,2018-01-21,101,100,0.463,0.419,0.7,46,15,3,0.3695652173913043,0.4,1436.3619566792936,1477.8111524661747,1,13.967727676071382,1
578,LAC,1610612746,2018-01-22,118,126,0.56,0.333,0.682,40,17,1,0.5111111111111111,0.8,1531.0037996529884,1588.8677672606746,-1,17.62314833046697,0
579,MIN,1610612750,2018-01-22,126,118,0.473,0.318,0.846,47,15,4,0.625,0.5,1588.8677672606746,1531.0037996529884,1,17.263729647773864,1
580,PHX,1610612756,2018-01-22,105,109,0.494,0.346,0.9,34,22,2,0.3695652173913043,0.4,1402.0203626302005,1478.435299509051,1,16.785969619218086,0
581,MIL,1610612749,2018-01-22,109,105,0.535,0.294,0.757,32,18,5,0.5111111111111111,0.5,1478.435299509051,1402.0203626302005,-2,14.113148751499423,1
582,WAS,1610612764,2018-01-22,75,98,0.302,0.219,0.593,47,12,5,0.5652173913043478,0.5,1514.8956446525667,1465.0739405024992,1,18.274364785737813,0
583,DAL,1610612742,2018-01-22,98,75,0.437,0.323,0.706,52,11,9,0.32608695652173914,0.5,1465.0739405024992,1514.8956446525667,-3,18.768115355730068,1
584,POR,1610612757,2018-01-22,101,104,0.424,0.32,0.808,44,12,6,0.5434782608695652,0.4,1519.1719929305684,1483.5235857747878,3,19.011964673499435,0
585,DEN,1610612743,2018-01-22,104,101,0.41,0.333,0.788,49,15,8,0.5,0.6,1483.5235857747878,1519.1719929305684,-2,16.989119139455145,1
586,CHA,1610612766,2018-01-22,112,107,0.442,0.4,0.8,48,17,10,0.4090909090909091,0.4,1511.6123703176984,1331.9638629879482,-1,20.12652291990282,1
587,SAC,1610612758,2018-01-22,107,112,0.443,0.455,0.733,42,9,3,0.28888888888888886,0.3,1331.9638629879482,1511.6123703176984,-7,16.540689262458237,0
588,CHI,1610612741,2018-01-22,128,132,0.489,0.258,0.882,54,24,6,0.391304347826087,0.6,1463.4404340054743,1521.189874206494,1,17.582102345569076,0
589,NOP,1610612740,2018-01-22,132,128,0.416,0.364,0.846,55,13,3,0.5333333333333333,0.7,1521.189874206494,1463.4404340054743,1,17.0473781364221,1
590,LAL,1610612747,2018-01-23,108,107,0.44,0.269,0.583,51,10,2,0.3695652173913043,0.5,1453.7581689016606,1576.3960100122058,2,16.702155452778115,1
591,BOS,1610612738,2018-01-23,107,108,0.467,0.341,0.8,42,11,5,0.723404255319149,0.7,1576.3960100122058,1453.7581689016606,-3,15.080935504275294,0
592,BKN,1610612751,2018-01-23,108,109,0.468,0.421,0.72,45,14,5,0.3829787234042553,0.4,1441.0388779985005,1571.1786296794226,2,15.101556572461677,0
593,OKC,1610612760,2018-01-23,109,108,0.426,0.28,0.688,50,4,4,0.5652173913043478,0.7,1571.1786296794226,1441.0388779985005,4,22.674879375473093,1
594,PHI,1610612755,2018-01-24,115,101,0.519,0.5,0.75,48,15,7,0.5116279069767442,0.4,1548.0459201248543,1458.390985451313,-1,17.384275397276554,1
595,CHI,1610612741,2018-01-24,101,115,0.383,0.297,0.818,43,11,2,0.3829787234042553,0.5,1458.390985451313,1548.0459201248543,-1,16.960734526746013,0
596,MIN,1610612750,2018-01-24,114,123,0.536,0.375,0.818,33,9,2,0.6326530612244898,0.5,1596.1133759397774,1512.8288607624759,2,18.588921064263094,0
597,POR,1610612757,2018-01-24,123,114,0.549,0.548,0.762,37,11,1,0.5319148936170213,0.6,1512.8288607624759,1596.1133759397774,-1,16.686300310030543,1
598,PHX,1610612756,2018-01-24,101,116,0.417,0.257,0.759,42,16,2,0.3617021276595745,0.4,1397.3504523646336,1510.2612621455382,-1,16.355955424957127,0
599,IND,1610612754,2018-01-24,116,101,0.563,0.375,0.68,39,12,3,0.5319148936170213,0.4,1510.2612621455382,1397.3504523646336,1,15.064004057892795,1
600,TOR,1610612761,2018-01-24,108,93,0.438,0.389,0.64,52,17,12,0.6888888888888889,0.6,1625.5939191013404,1426.4204080344928,-1,17.47207788059996,1
601,ATL,1610612737,2018-01-24,93,108,0.394,0.333,0.706,47,17,9,0.30434782608695654,0.7,1426.4204080344928,1625.5939191013404,1,18.135768194380205,0
602,DAL,1610612742,2018-01-24,97,104,0.427,0.429,0.667,49,14,2,0.3404255319148936,0.5,1486.5724716811596,1633.4038919325073,1,17.7804402268179,0
603,HOU,1610612745,2018-01-24,104,97,0.439,0.412,0.478,43,10,3,0.7333333333333333,0.5,1633.4038919325073,1486.5724716811596,3,19.28448160079831,1
604,SAS,1610612759,2018-01-24,108,85,0.463,0.417,0.88,45,14,6,0.6326530612244898,0.4,1554.8924276955493,1445.454392227854,1,12.887972305071507,1
605,MEM,1610612763,2018-01-24,85,108,0.434,0.111,0.786,41,18,4,0.3695652173913043,0.7,1445.454392227854,1554.8924276955493,1,13.89274938569528,0
606,GSW,1610612744,2018-01-25,126,113,0.539,0.568,0.6,47,16,8,0.7916666666666666,0.7,1658.012132371145,1583.231638709068,1,24.254099692620397,1
607,MIN,1610612750,2018-01-25,113,126,0.455,0.3,0.833,43,10,3,0.62,0.4,1583.231638709068,1658.012132371145,-1,18.886052907306013,0
608,NYK,1610612752,2018-01-25,118,130,0.549,0.381,0.833,33,10,5,0.4375,0.4,1438.2228660884814,1489.8667179428803,-2,23.90785745565366,0
609,DEN,1610612743,2018-01-25,130,118,0.6,0.5,0.833,32,13,2,0.5106382978723404,0.6,1489.8667179428803,1438.2228660884814,1,16.57314115383095,1
610,SAS,1610612759,2018-01-26,78,97,0.4,0.125,0.833,36,10,5,0.64,0.9,1566.439524163361,1557.0169937796231,2,15.957963696187393,0
