,TEAM_ABBV,TEAM_ID,DATE,PTS_A,PTS_CON_A,FG_PCT_A,FG3_PCT_A,FT_PCT_A,REB_A,TOV_A,BLK_A,SEASON_A_PCT,H/A_A,ELO_A,ELO_OPP,STREAK_A,PER_A,WINNER
15,SAS,1610612759,2008-11-11,92,80,0.444,0.421,0.6,52,14,4,0.2,0.0,1555.1647446569923,1391.261349343358,-1,11.92197363044893,1
16,DET,1610612765,2008-11-11,100,92,0.416,0.316,0.833,39,7,8,0.6666666666666666,0.6666666666666666,1606.246068434969,1450.023849074892,-2,16.044392463079657,1
17,SAC,1610612758,2008-11-11,92,100,0.488,0.286,0.588,44,13,2,0.42857142857142855,1.0,1450.023849074892,1606.246068434969,3,15.125458124643304,0
18,DAL,1610612742,2008-11-11,99,106,0.419,0.273,0.75,54,22,9,0.3333333333333333,0.0,1539.5905887986999,1670.7100137012453,-2,14.345741347531787,0
19,LAL,1610612747,2008-11-11,106,99,0.442,0.154,0.769,48,15,5,1.0,1.0,1670.7100137012453,1539.5905887986999,5,18.646623346979347,1
20,MIN,1610612750,2008-11-11,110,113,0.427,0.2,0.786,47,11,6,0.16666666666666666,0.0,1386.4898154164957,1488.0627382716486,-5,14.255148812669828,0
21,GSW,1610612744,2008-11-11,113,110,0.475,0.421,0.784,49,20,8,0.2857142857142857,0.3333333333333333,1488.0627382716486,1386.4898154164957,-2,13.484173113656778,1
22,DEN,1610612743,2008-11-11,88,80,0.438,0.267,0.714,35,16,6,0.5,0.3333333333333333,1568.8965490634066,1433.665253382709,2,15.156345602932763,1
23,CHA,1610612766,2008-11-11,80,88,0.403,0.259,0.647,36,18,9,0.3333333333333333,0.5,1433.665253382709,1568.8965490634066,-1,12.38578595640135,0
24,ATL,1610612737,2008-11-12,102,103,0.456,0.591,0.818,32,15,3,1.0,1.0,1528.3386109667676,1675.0902364835492,6,15.589648806583822,0
25,BOS,1610612738,2008-11-12,103,102,0.421,0.208,0.81,43,15,4,0.875,1.0,1675.0902364835492,1528.3386109667676,5,13.77919977728299,1
26,POR,1610612757,2008-11-12,104,96,0.474,0.368,0.742,40,12,6,0.5714285714285714,0.25,1486.504184440603,1408.4727495385446,3,16.0390513146356,1
27,MIA,1610612748,2008-11-12,96,104,0.472,0.391,0.792,35,19,4,0.5714285714285714,1.0,1408.4727495385446,1486.504184440603,1,17.55259385671933,0
28,NJN,1610612751,2008-11-12,87,98,0.425,0.364,0.733,42,18,3,0.3333333333333333,0.3333333333333333,1419.0713353319575,1509.7472357265174,-2,11.329472749957837,0
29,IND,1610612754,2008-11-12,98,87,0.473,0.4,0.88,38,12,5,0.5,0.0,1509.7472357265174,1419.0713353319575,2,13.92541916639509,1
30,NYK,1610612752,2008-11-12,132,103,0.591,0.559,1.0,36,12,1,0.5714285714285714,0.3333333333333333,1385.4964794578073,1389.0302265907637,-1,15.373363873679212,1
31,MEM,1610612763,2008-11-12,103,132,0.488,0.313,0.818,39,17,4,0.375,1.0,1389.0302265907637,1385.4964794578073,-2,12.362242480335,0
32,SAS,1610612759,2008-11-12,78,82,0.432,0.35,0.778,37,11,4,0.3333333333333333,0.5,1560.929614542543,1363.5604007043214,1,13.321496918140905,0
33,MIL,1610612749,2008-11-12,82,78,0.413,0.182,0.72,47,8,0,0.375,0.3333333333333333,1363.5604007043214,1560.929614542543,-3,12.094430447449843,1
34,WAS,1610612764,2008-11-12,95,87,0.408,0.357,0.8,42,17,10,0.0,0.0,1456.5598353187004,1633.762188899938,-5,14.954947715418456,1
35,UTA,1610612762,2008-11-12,87,95,0.434,0.368,0.737,37,18,3,0.8571428571428571,0.6666666666666666,1633.762188899938,1456.5598353187004,1,12.745292225626217,0
36,PHI,1610612755,2008-11-12,106,96,0.538,0.545,0.824,40,13,6,0.2857142857142857,0.0,1478.24517096634,1495.5863870777177,-3,13.539623877211906,1
37,TOR,1610612761,2008-11-12,96,106,0.425,0.238,0.821,37,14,5,0.5714285714285714,0.5,1495.5863870777177,1478.24517096634,-1,13.977994426745404,0
38,HOU,1610612745,2008-11-12,94,82,0.453,0.353,0.667,45,10,6,0.5714285714285714,0.5,1589.6466099873144,1603.1328892342199,-1,12.941849573999304,1
39,PHX,1610612756,2008-11-12,82,94,0.376,0.214,0.882,51,14,4,0.75,0.6666666666666666,1603.1328892342199,1589.6466099873144,2,16.784860893234615,0
40,NOH,1610612740,2008-11-12,86,93,0.447,0.294,0.65,43,17,2,0.6666666666666666,0.6666666666666666,1608.0388269095597,1675.5796720747448,1,17.720577665334957,0
41,LAL,1610612747,2008-11-12,93,86,0.41,0.375,0.821,40,9,4,1.0,1.0,1675.5796720747448,1608.0388269095597,6,17.49575256538132,1
42,SAC,1610612758,2008-11-12,103,98,0.525,0.357,0.778,40,13,5,0.375,0.0,1445.3558295450991,1358.4392863772548,-1,14.074583755124513,1
43,LAC,1610612746,2008-11-12,98,103,0.442,0.5,0.741,30,13,8,0.14285714285714285,0.2,1358.4392863772548,1445.3558295450991,1,10.967733635346198,0
44,DEN,1610612743,2008-11-13,99,110,0.479,0.421,0.875,33,14,2,0.5714285714285714,0.5,1574.052428455473,1554.3648029668718,3,14.116832520539614,0
45,CLE,1610612739,2008-11-13,110,99,0.573,0.375,0.833,34,9,2,0.75,1.0,1554.3648029668718,1574.052428455473,5,15.773335605009029,1
46,CHI,1610612741,2008-11-13,98,91,0.412,0.333,0.758,46,7,4,0.375,0.6,1462.3157105298706,1534.7209304252003,-2,13.86234482649849,1
47,DAL,1610612742,2008-11-13,91,98,0.368,0.267,0.767,54,14,7,0.2857142857142857,0.5,1534.7209304252003,1462.3157105298706,-3,16.719231224617157,0
48,GSW,1610612744,2008-11-13,102,107,0.411,0.111,0.73,51,15,4,0.375,0.5,1491.7632630159633,1610.9140879647618,1,14.942181993717815,0
49,DET,1610612765,2008-11-13,107,102,0.453,0.462,0.742,49,18,5,0.7142857142857143,0.75,1610.9140879647618,1491.7632630159633,1,15.915745233268613,1
50,HOU,1610612745,2008-11-14,75,77,0.4,0.4,0.818,39,14,1,0.625,0.6,1601.866113647117,1549.5596054654218,1,15.462713642009305,0
51,SAS,1610612759,2008-11-14,77,75,0.448,0.438,0.714,36,14,2,0.2857142857142857,0.25,1549.5596054654218,1601.866113647117,-1,15.244103769862093,1
52,LAL,1610612747,2008-11-14,95,106,0.421,0.211,0.688,43,12,5,1.0,1.0,1682.0288393347091,1615.2181408388615,7,19.398949740932817,0
53,DET,1610612765,2008-11-14,106,95,0.507,0.438,0.853,42,19,4,0.75,0.8,1615.2181408388615,1682.0288393347091,2,14.755181271663444,1
54,MIA,1610612748,2008-11-14,97,77,0.471,0.292,0.667,52,15,5,0.5,0.75,1401.8146111897784,1472.1106444573848,-1,16.759083387097625,1
55,WAS,1610612764,2008-11-14,77,97,0.408,0.333,0.556,33,13,4,0.16666666666666666,0.0,1472.1106444573848,1401.8146111897784,1,15.672212078096013,0
56,DEN,1610612743,2008-11-14,94,85,0.488,0.357,0.846,43,19,4,0.5,0.4,1562.23158585783,1677.264423616541,-1,16.092229288446166,1
57,BOS,1610612738,2008-11-14,85,94,0.397,0.4,0.81,37,18,6,0.8888888888888888,1.0,1677.264423616541,1562.23158585783,6,14.298309066747192,0
58,UTA,1610612762,2008-11-14,96,104,0.439,0.417,0.792,41,20,8,0.75,0.5,1618.2113797612537,1428.5093739906424,-1,11.596839465432545,0
59,CHA,1610612766,2008-11-14,104,96,0.466,0.417,0.816,39,15,7,0.2857142857142857,0.4,1428.5093739906424,1618.2113797612537,-2,11.329096395623191,1
60,SAC,1610612758,2008-11-14,95,97,0.425,0.235,0.767,40,19,8,0.4444444444444444,0.75,1450.3231304120136,1590.9133855744174,1,15.47245436387098,0
61,PHX,1610612756,2008-11-14,97,95,0.462,0.333,0.588,48,23,4,0.6666666666666666,0.8,1590.9133855744174,1450.3231304120136,-1,12.972547634291283,1
62,PHI,1610612755,2008-11-14,94,92,0.368,0.25,0.71,54,10,10,0.375,0.25,1489.2934934372963,1517.3936301290198,1,14.549963199602853,1
63,IND,1610612754,2008-11-14,92,94,0.44,0.333,0.588,49,19,10,0.5714285714285714,0.75,1517.3936301290198,1489.2934934372963,3,17.327351573268995,0
64,NOH,1610612740,2008-11-14,87,82,0.423,0.318,0.833,40,9,4,0.5714285714285714,0.5,1601.5896596495954,1493.1623227893692,-1,17.11304581896452,1
65,POR,1610612757,2008-11-14,82,87,0.435,0.333,0.833,38,11,5,0.625,0.4,1493.1623227893692,1601.5896596495954,4,12.405986702213823,0
66,MIL,1610612749,2008-11-14,101,96,0.385,0.231,0.875,62,19,5,0.4444444444444444,0.4,1374.9304097814427,1367.4188252646434,1,13.610675036937506,1
67,MEM,1610612763,2008-11-14,96,101,0.395,0.263,0.958,36,13,5,0.3333333333333333,0.6666666666666666,1367.4188252646434,1374.9304097814427,-3,12.607562671732968,0
68,ATL,1610612737,2008-11-14,108,115,0.475,0.556,0.739,34,12,6,0.8571428571428571,0.8,1526.1644238337758,1411.424940929455,-1,16.4015829459428,0
69,NJN,1610612751,2008-11-14,115,108,0.475,0.538,0.821,45,8,5,0.2857142857142857,0.25,1411.424940929455,1526.1644238337758,-3,13.508251004495147,1
70,DAL,1610612742,2008-11-14,100,102,0.437,0.313,0.826,54,18,5,0.25,0.0,1523.956373672759,1588.812633439126,-4,15.066537215349504,0
71,ORL,1610612753,2008-11-14,102,100,0.388,0.36,0.73,47,13,7,0.625,0.5,1588.812633439126,1523.956373672759,1,16.574194825798585,1
72,CHI,1610612741,2008-11-15,104,91,0.398,0.333,0.926,48,11,4,0.4444444444444444,0.6666666666666666,1473.080267282312,1512.0517343006604,1,13.684073079244515,1
73,IND,1610612754,2008-11-15,91,104,0.372,0.25,0.81,59,20,10,0.5,0.3333333333333333,1512.0517343006604,1473.080267282312,-1,14.397775516671604,0
74,CLE,1610612739,2008-11-15,105,93,0.456,0.379,0.846,40,12,6,0.7777777777777778,1.0,1566.185645564515,1602.1823261484249,6,17.813674238161724,1
75,UTA,1610612762,2008-11-15,93,105,0.458,0.615,0.792,37,18,6,0.6666666666666666,0.4,1602.1823261484249,1566.185645564515,-2,12.09965748114702,0
76,MIL,1610612749,2008-11-15,97,102,0.365,0.417,0.789,43,14,4,0.5,0.5,1381.774532234975,1663.1188642129318,2,13.788098603531777,0
77,BOS,1610612738,2008-11-15,102,97,0.463,0.444,0.889,37,19,9,0.8,0.75,1663.1188642129318,1381.774532234975,-1,14.554670622255276,1
78,MIN,1610612750,2008-11-15,83,88,0.442,0.286,0.929,33,11,4,0.14285714285714285,0.3333333333333333,1382.789290672181,1488.6444281001793,-6,14.201043451411847,0
79,POR,1610612757,2008-11-15,88,83,0.44,0.45,0.722,41,12,7,0.5555555555555556,0.3333333333333333,1488.6444281001793,1382.789290672181,-1,14.838115861483175,1
80,LAC,1610612746,2008-11-15,103,121,0.396,0.231,0.893,40,11,4,0.125,0.16666666666666666,1353.4719855103403,1487.4592101418637,-1,11.643946426457301,0
81,GSW,1610612744,2008-11-15,121,103,0.511,0.368,0.75,48,12,1,0.3333333333333333,0.25,1487.4592101418637,1353.4719855103403,-1,15.300472981902086,1
82,NOH,1610612740,2008-11-15,82,91,0.408,0.3,0.85,35,8,4,0.625,0.6666666666666666,1606.1075543387853,1596.069705528292,1,15.678547628079079,0
83,HOU,1610612745,2008-11-15,91,82,0.455,0.4,0.893,41,16,4,0.5555555555555556,0.6666666666666666,1596.069705528292,1606.1075543387853,-1,12.364578336362564,1
84,DEN,1610612743,2008-11-16,90,84,0.337,0.435,0.727,42,10,6,0.5555555555555556,0.6666666666666666,1576.3771452614392,1378.219085455624,1,14.694917412428014,1
85,MIN,1610612750,2008-11-16,84,90,0.397,0.308,0.72,47,19,4,0.125,0.0,1378.219085455624,1576.3771452614392,-7,14.349872374066349,0
86,NYK,1610612752,2008-11-16,114,124,0.433,0.367,0.813,54,15,1,0.6666666666666666,0.8,1415.0333365281915,1520.2105016205635,2,16.30788342202957,0
87,DAL,1610612742,2008-11-16,124,114,0.439,0.412,0.742,58,10,4,0.2222222222222222,0.4,1520.2105016205635,1415.0333365281915,-5,16.978377217162773,1
88,TOR,1610612761,2008-11-16,107,96,0.474,0.353,0.853,52,20,7,0.5,0.3333333333333333,1484.5380646067615,1422.635473891692,-2,13.470809426613297,1
89,MIA,1610612748,2008-11-16,96,107,0.402,0.333,0.933,35,12,10,0.5555555555555556,0.25,1422.635473891692,1484.5380646067615,1,17.02362840788374,0
90,ORL,1610612753,2008-11-16,90,85,0.438,0.269,0.792,38,14,10,0.6666666666666666,0.6666666666666666,1592.5585054913215,1444.5384276034713,2,15.349728325595828,1
91,CHA,1610612766,2008-11-16,85,90,0.432,0.25,0.667,41,14,3,0.375,0.5,1444.5384276034713,1592.5585054913215,1,11.490917688191146,0
92,DET,1610612765,2008-11-16,86,104,0.398,0.231,0.68,43,14,4,0.7777777777777778,0.8333333333333334,1629.061122725774,1593.5892337111966,3,16.694830239482744,0
93,PHX,1610612756,2008-11-16,104,86,0.569,0.5,0.571,40,14,9,0.7,0.5,1593.5892337111966,1629.061122725774,1,13.806713611249528,1
94,SAS,1610612759,2008-11-16,90,88,0.459,0.45,0.765,34,14,5,0.375,0.3333333333333333,1555.3560135842467,1447.6472822752344,1,10.33287854954675,1
95,SAC,1610612758,2008-11-16,88,90,0.446,0.4,0.842,42,18,3,0.4,0.6,1447.6472822752344,1555.3560135842467,-1,12.933709544414565,0
96,HOU,1610612745,2008-11-17,100,89,0.506,0.125,0.938,48,17,4,0.6,0.5,1606.1657533735913,1321.2454524305244,1,13.204186465469075,1
97,OKC,1610612760,2008-11-17,89,100,0.405,0.375,0.667,39,13,4,0.1,0.2,1321.2454524305244,1606.1657533735913,-7,12.189754330996584,0
98,SAS,1610612759,2008-11-17,86,83,0.444,0.4,1.0,36,16,8,0.4444444444444444,0.5,1558.4680086459068,1344.7727037502948,2,11.973691210126413,1
99,LAC,1610612746,2008-11-17,83,86,0.414,0.188,0.8,47,13,13,0.1111111111111111,0.14285714285714285,1344.7727037502948,1558.4680086459068,-2,13.75728794861976,0
100,ORL,1610612753,2008-11-18,103,90,0.457,0.478,0.783,37,17,9,0.7,0.6666666666666666,1596.3212623464394,1493.1800648700862,3,12.563245451429387,1
101,TOR,1610612761,2008-11-18,90,103,0.438,0.143,0.783,44,24,5,0.5555555555555556,0.6,1493.1800648700862,1596.3212623464394,1,13.490451588231673,0
102,MIL,1610612749,2008-11-18,105,114,0.458,0.5,0.792,38,18,6,0.45454545454545453,0.5,1379.8757964659117,1579.6102501615562,-1,10.826124343085409,0
103,DEN,1610612743,2008-11-18,114,105,0.507,0.267,0.833,33,15,9,0.6,0.75,1579.6102501615562,1379.8757964659117,2,14.161995508734634,1
104,NYK,1610612752,2008-11-18,101,110,0.435,0.3,0.818,36,12,2,0.6,0.5,1408.2735525276396,1665.017599981995,-1,16.598946598363003,0
105,BOS,1610612738,2008-11-18,110,101,0.532,0.385,0.7,45,14,8,0.8181818181818182,0.8333333333333334,1665.017599981995,1408.2735525276396,1,13.702332312075855,1
106,CHI,1610612741,2008-11-18,109,116,0.43,0.278,0.828,48,22,5,0.5,0.0,1487.140039583276,1668.1858574477965,2,13.637154981055486,0
107,LAL,1610612747,2008-11-18,116,109,0.469,0.333,0.76,43,15,11,0.875,0.75,1668.1858574477965,1487.140039583276,-1,15.722893516808222,1
108,CHA,1610612766,2008-11-18,83,100,0.388,0.1,0.833,34,14,5,0.3333333333333333,0.42857142857142855,1440.7756707483534,1526.9702856211154,-1,12.683717389621439,0
109,DAL,1610612742,2008-11-18,100,83,0.5,0.235,0.741,50,17,9,0.3,0.5,1526.9702856211154,1440.7756707483534,1,15.504233014674677,1
110,IND,1610612754,2008-11-18,113,96,0.55,0.615,0.708,46,14,9,0.4444444444444444,0.6,1497.9919619996965,1498.2178833724288,-2,15.39517498542862,1
111,ATL,1610612737,2008-11-18,96,113,0.424,0.368,0.68,41,10,3,0.6666666666666666,0.6666666666666666,1498.2178833724288,1497.9919619996965,-3,15.320336305423677,0
112,CLE,1610612739,2008-11-18,106,82,0.44,0.588,0.75,50,12,8,0.8,0.5,1579.4038040322698,1439.371481390802,7,17.888757971269026,1
113,NJN,1610612751,2008-11-18,82,106,0.367,0.143,0.733,39,13,3,0.4444444444444444,0.4,1439.371481390802,1579.4038040322698,2,13.754338854857968,0
114,POR,1610612757,2008-11-18,106,111,0.468,0.545,0.69,40,21,6,0.6,0.42857142857142855,1493.2146333167364,1496.1584919019092,1,14.498667120150694,0
115,GSW,1610612744,2008-11-18,111,106,0.45,0.4,0.943,40,16,7,0.4,0.4,1496.1584919019092,1493.2146333167364,1,16.427941702371214,1
116,WAS,1610612764,2008-11-18,87,94,0.413,0.25,0.852,37,15,2,0.14285714285714285,0.3333333333333333,1451.289781755471,1413.9934736283674,-1,14.570436423861416,0
117,MIA,1610612748,2008-11-18,94,87,0.45,0.36,0.619,42,14,9,0.5,0.2,1413.9934736283674,1451.289781755471,-1,16.925506931591265,1
118,MEM,1610612763,2008-11-18,109,94,0.542,0.625,0.724,46,17,2,0.3,0.5,1360.5747028111111,1444.5352872135743,-4,12.454851265554417,1
119,SAC,1610612758,2008-11-18,94,109,0.45,0.158,0.76,33,10,3,0.36363636363636365,0.2,1444.5352872135743,1360.5747028111111,-2,12.618720784831778,0
120,WAS,1610612764,2008-11-19,87,91,0.412,0.32,0.75,40,12,3,0.125,0.0,1441.6909818727108,1483.5582353425511,-2,14.81066027434193,0
121,ATL,1610612737,2008-11-19,91,87,0.393,0.32,0.773,58,17,3,0.6,0.6666666666666666,1483.5582353425511,1441.6909818727108,-4,16.03230184734181,1
122,MIA,1610612748,2008-11-19,95,101,0.443,0.304,0.667,41,10,7,0.5454545454545454,0.8,1423.5922735111276,1485.1260405122148,1,16.49029417591316,0
123,TOR,1610612761,2008-11-19,101,95,0.463,0.692,0.8,43,13,4,0.5,0.5,1485.1260405122148,1423.5922735111276,-1,15.15698589690381,1
124,SAS,1610612759,2008-11-19,81,91,0.387,0.118,0.75,37,16,5,0.5,0.4,1560.6275554966362,1583.647712749808,3,12.37561591581284,0
125,DEN,1610612743,2008-11-19,91,81,0.462,0.462,0.806,41,20,3,0.6363636363636364,0.5,1583.647712749808,1560.6275554966362,3,15.56301911811579,1
126,DET,1610612765,2008-11-19,96,89,0.507,0.417,0.833,35,12,1,0.7,0.6666666666666666,1611.7909401510644,1589.74368272407,-1,15.752520588302636,1
127,CLE,1610612739,2008-11-19,89,96,0.425,0.364,0.76,38,14,6,0.8181818181818182,0.6,1589.74368272407,1611.7909401510644,8,17.363024903783575,0
128,SAC,1610612758,2008-11-19,105,96,0.547,0.368,0.762,32,16,1,0.3333333333333333,0.16666666666666666,1426.6809102642717,1596.011506493486,-3,13.268344660307209,1
129,NOH,1610612740,2008-11-19,96,105,0.519,0.154,0.824,34,14,2,0.5555555555555556,0.6,1596.011506493486,1426.6809102642717,-1,14.24022558986016,0
130,UTA,1610612762,2008-11-19,105,94,0.514,0.5,0.778,37,11,10,0.6363636363636364,1.0,1601.553235777161,1375.8383338776598,1,16.756028802208977,1
131,MIL,1610612749,2008-11-19,94,105,0.444,0.375,0.727,41,18,1,0.4166666666666667,0.42857142857142855,1375.8383338776598,1601.553235777161,-2,12.125609835627571,0
132,PHI,1610612755,2008-11-19,96,102,0.471,0.091,0.652,40,16,6,0.5,0.4,1504.134189456513,1374.985980555507,3,14.738347350673655,0
133,MIN,1610612750,2008-11-19,102,96,0.514,0.333,0.733,33,15,5,0.1111111111111111,0.25,1374.985980555507,1504.134189456513,-8,14.08313142170166,1
134,HOU,1610612745,2008-11-19,86,96,0.372,0.24,0.71,40,12,4,0.6363636363636364,0.75,1609.0791989788627,1537.3415030609988,2,13.660880686630934,0
135,DAL,1610612742,2008-11-19,96,86,0.455,0.353,0.769,46,16,5,0.36363636363636365,0.5714285714285714,1537.3415030609988,1609.0791989788627,2,18.377630757555448,1
136,POR,1610612757,2008-11-19,116,74,0.506,0.438,0.806,49,17,10,0.5454545454545454,1.0,1486.2532793885032,1483.3081376361301,-1,13.419330123442542,1
137,CHI,1610612741,2008-11-19,74,116,0.346,0.133,0.762,33,21,4,0.45454545454545453,0.0,1483.3081376361301,1486.2532793885032,-1,13.769235247317994,0
138,BOS,1610612738,2008-11-20,98,80,0.493,0.5,0.679,42,13,4,0.8333333333333334,0.8571428571428571,1668.0173681801607,1619.5339998664094,2,14.46811884722383,1
139,DET,1610612765,2008-11-20,80,98,0.426,0.385,0.708,37,17,4,0.7272727272727273,0.7142857142857143,1619.5339998664094,1668.0173681801607,1,15.791544818167393,0
140,LAL,1610612747,2008-11-20,105,92,0.467,0.476,0.786,41,7,5,0.8888888888888888,1.0,1672.0177593949422,1598.2703481894152,1,16.198885799079974,1
141,PHX,1610612756,2008-11-20,92,105,0.442,0.333,0.667,46,15,4,0.6666666666666666,0.6,1598.2703481894152,1672.0177593949422,-1,14.337585496073505,0
142,SAS,1610612759,2008-11-21,119,94,0.519,0.6,0.8,36,11,0,0.45454545454545453,0.3333333333333333,1551.111863701306,1605.5504690755606,-1,10.393598505685466,1
143,UTA,1610612762,2008-11-21,94,119,0.493,0.154,0.769,36,15,6,0.6666666666666666,0.3333333333333333,1605.5504690755606,1551.111863701306,2,11.57175350957734,0
144,LAL,1610612747,2008-11-21,104,90,0.488,0.273,0.8,43,15,9,0.9,0.8,1681.1682489786442,1593.1634045451383,2,18.11461197570387,1
145,DEN,1610612743,2008-11-21,90,104,0.429,0.263,0.65,39,15,3,0.6666666666666666,0.5714285714285714,1593.1634045451383,1681.1682489786442,4,16.01583564869784,0
146,PHI,1610612755,2008-11-21,89,88,0.425,0.286,0.704,41,19,8,0.45454545454545453,0.6,1492.4447918715698,1357.5601764410335,-1,14.72799040417257,1
147,LAC,1610612746,2008-11-21,88,89,0.442,0.4,0.727,47,25,3,0.18181818181818182,0.3333333333333333,1357.5601764410335,1492.4447918715698,1,15.80662577014614,0
148,CHA,1610612766,2008-11-21,83,88,0.423,0.438,0.667,35,15,5,0.3,0.0,1430.40445330847,1488.9437796613838,-2,12.95764372908891,0
149,ATL,1610612737,2008-11-21,88,83,0.446,0.455,0.769,41,21,5,0.6363636363636364,0.75,1488.9437796613838,1430.40445330847,1,15.654709603779505,1
150,IND,1610612754,2008-11-21,98,100,0.384,0.438,0.75,53,14,10,0.5,0.6666666666666666,1512.6516100295742,1604.3752867043108,1,14.875138506242646,0
151,ORL,1610612753,2008-11-21,100,98,0.43,0.387,0.778,47,18,7,0.7272727272727273,0.75,1604.3752867043108,1512.6516100295742,4,17.142284184712036,1
152,SAC,1610612758,2008-11-21,96,117,0.5,0.286,0.8,29,13,3,0.38461538461538464,0.5,1443.0304669396405,1513.9730526626795,1,13.84387662513799,0
153,POR,1610612757,2008-11-21,117,96,0.556,0.538,0.867,38,16,3,0.5833333333333334,0.375,1513.9730526626795,1443.0304669396405,1,15.626904533579218,1
154,WAS,1610612764,2008-11-21,91,103,0.427,0.2,0.818,35,10,4,0.1111111111111111,0.25,1436.3054375538782,1595.8284336165543,-3,15.334745261490832,0
155,HOU,1610612745,2008-11-21,103,91,0.479,0.37,0.697,44,13,5,0.5833333333333334,0.5714285714285714,1595.8284336165543,1436.3054375538782,-1,13.685780689966606,1
156,MIN,1610612750,2008-11-21,78,95,0.313,0.2,0.852,41,14,3,0.2,0.4,1386.6753781404502,1680.6463601908413,1,12.620176528692333,0
157,BOS,1610612738,2008-11-21,95,78,0.493,0.308,0.708,45,16,5,0.8461538461538461,0.8,1680.6463601908413,1386.6753781404502,3,15.48614568873058,1
158,NJN,1610612751,2008-11-21,129,127,0.515,0.28,0.762,45,7,4,0.4,0.5,1429.031602699002,1491.2041713335361,-1,12.952135795472469,1
159,TOR,1610612761,2008-11-21,127,129,0.483,0.478,0.842,44,14,2,0.5454545454545454,0.5,1491.2041713335361,1429.031602699002,1,15.445238953049817,0
160,CHI,1610612741,2008-11-21,115,110,0.511,0.435,0.938,39,18,6,0.4166666666666667,0.0,1455.5883643619538,1503.1198458301424,-2,16.2771986548206,1
161,GSW,1610612744,2008-11-21,110,115,0.494,0.286,0.741,39,16,8,0.45454545454545453,0.5,1503.1198458301424,1455.5883643619538,2,18.210739266588817,0
162,MIL,1610612749,2008-11-21,104,87,0.442,0.286,0.727,60,14,6,0.38461538461538464,0.4,1371.8411005792602,1405.273784329474,-3,11.461132334201384,1
163,NYK,1610612752,2008-11-21,87,104,0.344,0.233,0.783,46,14,3,0.5454545454545454,0.4,1405.273784329474,1371.8411005792602,-2,10.640368123317767,0
164,NYK,1610612752,2008-11-22,122,117,0.478,0.444,0.833,43,15,2,0.5,0.6666666666666666,1388.7800176302328,1430.4171130464424,-3,13.953815679100062,1
165,WAS,1610612764,2008-11-22,117,122,0.463,0.3,0.885,48,10,4,0.1,0.0,1430.4171130464424,1388.7800176302328,-4,11.399748839667206,0
166,MIA,1610612748,2008-11-22,109,100,0.519,0.5,0.786,36,11,4,0.5,0.6666666666666666,1417.5141426898062,1509.3116200817387,-1,17.146587169396607,1
