,TEAM_ABBV,TEAM_ID,DATE,PTS_A,PTS_CON_A,FG_PCT_A,FG3_PCT_A,FT_PCT_A,REB_A,TOV_A,BLK_A,SEASON_A_PCT,H/A_A,ELO_A,ELO_OPP,STREAK_A,PER_A,WINNER
27,GSW,1610612744,2018-11-10,116,100,0.554,0.438,0.81,36,10,7,0.8333333333333334,0.8571428571428571,1584.985027185627,1506.748727654145,-1,17.398357202589185,1
28,WAS,1610612764,2018-11-10,116,110,0.482,0.364,0.737,48,16,5,0.18181818181818182,0.14285714285714285,1419.4685696738024,1498.3298343310519,-2,16.716007948297666,1
29,MIA,1610612748,2018-11-10,110,116,0.443,0.364,0.769,38,19,5,0.45454545454545453,0.5,1498.3298343310519,1419.4685696738024,-1,15.261472984977383,0
30,IND,1610612754,2018-11-11,103,115,0.462,0.379,0.769,35,13,6,0.6153846153846154,0.7142857142857143,1529.1023988197394,1457.413567580624,1,17.433392259257854,0
31,HOU,1610612745,2018-11-11,115,103,0.486,0.426,0.719,38,17,5,0.36363636363636365,0.0,1457.413567580624,1529.1023988197394,-2,14.898871693978151,1
32,DAL,1610612742,2018-11-12,103,98,0.468,0.303,0.655,49,20,7,0.3333333333333333,0.0,1472.180577342977,1441.85689685193,1,14.830331352359725,1
33,CHI,1610612741,2018-11-12,98,103,0.393,0.242,0.909,45,17,3,0.3076923076923077,0.2857142857142857,1441.85689685193,1472.180577342977,1,16.436546410992744,0
34,WAS,1610612764,2018-11-12,117,109,0.506,0.394,0.727,41,12,7,0.25,0.25,1429.5638469861597,1474.7893539145375,1,17.659385760517516,1
35,ORL,1610612753,2018-11-12,109,117,0.483,0.5,0.727,34,13,6,0.46153846153846156,0.6,1474.7893539145375,1429.5638469861597,2,17.530315039725135,0
36,UTA,1610612762,2018-11-12,96,88,0.39,0.281,0.767,49,15,6,0.5,0.6666666666666666,1516.7514714052484,1525.2359753186445,2,18.739521782169245,1
37,MEM,1610612763,2018-11-12,88,96,0.418,0.167,0.783,42,16,9,0.6363636363636364,1.0,1525.2359753186445,1516.7514714052484,2,16.34343426450138,0
38,OKC,1610612760,2018-11-12,118,101,0.467,0.481,0.95,42,14,6,0.5833333333333334,0.6666666666666666,1517.5627218168738,1394.211933024371,-1,17.32471776461957,1
39,PHX,1610612756,2018-11-12,101,118,0.481,0.269,0.842,37,18,5,0.16666666666666666,0.0,1394.211933024371,1517.5627218168738,-3,15.442834737310397,0
40,CLE,1610612739,2018-11-13,113,89,0.529,0.542,0.833,60,20,3,0.08333333333333333,0.16666666666666666,1410.875854766403,1548.0239719656288,-5,14.823229637961193,1
41,CHA,1610612766,2018-11-13,89,113,0.347,0.195,0.789,37,9,4,0.5384615384615384,0.42857142857142855,1548.0239719656288,1410.875854766403,1,17.311829649556074,0
42,LAL,1610612747,2018-11-14,126,117,0.473,0.469,0.885,48,13,6,0.5384615384615384,0.5714285714285714,1512.7201171192,1592.3587013095785,3,19.451306641614604,1
43,POR,1610612757,2018-11-14,117,126,0.441,0.424,0.913,47,15,10,0.7692307692307693,0.75,1592.3587013095785,1512.7201171192,4,19.676853568550776,0
44,SAS,1610612759,2018-11-14,96,116,0.422,0.304,0.792,43,18,4,0.5833333333333334,0.4,1505.1026333664204,1385.4239696596499,-1,15.538003341963265,0
45,PHX,1610612756,2018-11-14,116,96,0.56,0.484,0.875,38,16,4,0.15384615384615385,0.2857142857142857,1385.4239696596499,1505.1026333664204,-4,13.937793167647365,1
46,ORL,1610612753,2018-11-14,111,106,0.5,0.429,0.864,37,11,4,0.42857142857142855,0.375,1464.149883818304,1511.0288566814586,-1,19.99372051301815,1
47,PHI,1610612755,2018-11-14,106,111,0.477,0.483,0.667,41,15,3,0.6,0.25,1511.0288566814586,1464.149883818304,1,15.380080179641215,0
48,UTA,1610612762,2018-11-14,68,118,0.309,0.171,0.632,33,22,3,0.5384615384615384,0.7142857142857143,1526.1160211120102,1478.4531301558727,3,18.55292061012029,0
49,DAL,1610612742,2018-11-14,118,68,0.584,0.429,0.667,51,20,6,0.38461538461538464,0.6666666666666666,1478.4531301558727,1526.1160211120102,2,15.53163420849179,1
50,BOS,1610612738,2018-11-16,123,116,0.528,0.346,0.833,46,18,6,0.5714285714285714,0.8,1531.4375300913073,1574.425847025528,1,17.652181661861267,1
51,TOR,1610612761,2018-11-16,116,123,0.433,0.276,0.828,43,14,4,0.8,0.8333333333333334,1574.425847025528,1531.4375300913073,-2,20.359015803885438,0
52,MIA,1610612748,2018-11-16,91,99,0.376,0.389,0.7,51,18,5,0.42857142857142855,0.5,1490.959362373138,1514.246715626794,1,16.745504571614536,0
53,IND,1610612754,2018-11-16,99,91,0.444,0.519,0.867,47,19,6,0.5714285714285714,0.5,1514.246715626794,1490.959362373138,-1,16.872596230626094,1
54,POR,1610612757,2018-11-16,96,112,0.42,0.276,0.7,48,18,1,0.7142857142857143,0.6,1579.6204041903459,1464.0050093043221,-1,20.10527343073338,0
55,MIN,1610612750,2018-11-16,112,96,0.5,0.429,0.727,43,12,4,0.4,0.8571428571428571,1464.0050093043221,1579.6204041903459,2,18.946414035691028,1
56,MEM,1610612763,2018-11-16,112,104,0.506,0.44,0.625,40,16,5,0.6153846153846154,0.8333333333333334,1523.3730021029435,1503.3651545665484,1,15.658932454536272,1
57,SAC,1610612758,2018-11-16,104,112,0.463,0.364,0.75,42,21,2,0.5714285714285714,0.5714285714285714,1503.3651545665484,1523.3730021029435,1,18.72921973353739,0
58,PHX,1610612756,2018-11-17,100,110,0.451,0.414,0.667,31,15,6,0.21428571428571427,0.375,1409.5427785892248,1539.9889290181322,1,13.504850545111198,0
59,OKC,1610612760,2018-11-17,110,100,0.447,0.292,0.844,52,18,7,0.6428571428571429,0.5,1539.9889290181322,1409.5427785892248,2,15.390810772572738,1
60,UTA,1610612762,2018-11-17,98,86,0.449,0.289,0.63,46,15,4,0.4666666666666667,0.5555555555555556,1481.0514904433123,1541.2224386339917,-2,18.292271458992207,1
61,BOS,1610612738,2018-11-17,86,98,0.385,0.152,0.55,51,14,4,0.6,0.8333333333333334,1541.2224386339917,1481.0514904433123,2,18.34844704193309,0
62,PHI,1610612755,2018-11-17,122,119,0.419,0.314,0.868,53,19,6,0.5882352941176471,0.2222222222222222,1510.0658967771114,1519.253636658351,1,18.732778702563664,1
63,CHA,1610612766,2018-11-17,119,122,0.424,0.323,0.926,49,17,3,0.5,0.6666666666666666,1519.253636658351,1510.0658967771114,-1,18.49779079781254,0
64,DEN,1610612743,2018-11-17,115,125,0.484,0.385,0.615,43,13,6,0.6666666666666666,0.6,1559.593638395247,1513.119043485166,1,18.753789214580866,0
65,NOP,1610612740,2018-11-17,125,115,0.483,0.4,0.912,46,11,8,0.5333333333333333,0.8571428571428571,1513.119043485166,1559.593638395247,1,17.192996740821048,1
66,NYK,1610612752,2018-11-18,117,131,0.46,0.333,0.829,42,14,2,0.25,0.2222222222222222,1422.4887966094989,1487.1750323982583,-4,13.274321071259317,0
67,ORL,1610612753,2018-11-18,131,117,0.571,0.406,0.846,35,17,6,0.5,0.5,1487.1750323982583,1422.4887966094989,2,18.44169246143729,1
68,POR,1610612757,2018-11-18,119,109,0.453,0.367,0.857,52,15,3,0.6666666666666666,0.5,1559.1561476179781,1448.373157405761,-2,18.490012105419325,1
69,WAS,1610612764,2018-11-18,109,119,0.448,0.406,0.476,43,12,9,0.3333333333333333,0.42857142857142855,1448.373157405761,1559.1561476179781,-1,15.592724331441202,0
70,DET,1610612765,2018-11-19,113,102,0.461,0.342,0.947,50,12,4,0.5384615384615384,0.5,1493.3552862291374,1421.0621874463907,1,15.3575936142203,1
71,CLE,1610612739,2018-11-19,102,113,0.443,0.381,0.706,36,10,3,0.14285714285714285,0.0,1421.0621874463907,1493.3552862291374,-1,14.975078174499735,0
72,MIL,1610612749,2018-11-19,104,98,0.455,0.306,0.591,51,18,3,0.7333333333333333,0.875,1603.5755171249357,1547.3821800031053,1,22.27580751598085,1
73,DEN,1610612743,2018-11-19,98,104,0.426,0.293,0.667,43,18,4,0.625,0.5,1547.3821800031053,1603.5755171249357,-1,16.94669631873661,0
74,SAC,1610612758,2018-11-19,117,113,0.441,0.421,0.647,59,15,4,0.5,0.5714285714285714,1479.4543892113606,1546.0146520750322,-2,17.089615190772385,1
75,OKC,1610612760,2018-11-19,113,117,0.417,0.293,0.688,53,13,3,0.6666666666666666,0.5714285714285714,1546.0146520750322,1479.4543892113606,3,17.68762616655488,0
76,SAS,1610612759,2018-11-19,126,140,0.479,0.5,0.8,44,15,0,0.5333333333333333,0.2857142857142857,1490.783103061403,1525.3305018773076,1,15.85206323277649,0
77,NOP,1610612740,2018-11-19,140,126,0.578,0.385,0.857,42,11,5,0.5625,0.875,1525.3305018773076,1490.783103061403,2,18.352646704349404,1
78,MIA,1610612748,2018-11-20,92,104,0.36,0.219,0.65,52,14,6,0.375,0.3333333333333333,1470.0019101549583,1476.90425248129,-2,15.323870719235819,0
79,BKN,1610612751,2018-11-20,104,92,0.432,0.258,0.769,53,12,4,0.4117647058823529,0.4,1476.90425248129,1470.0019101549583,-1,15.9257979963103,1
80,WAS,1610612764,2018-11-20,125,118,0.43,0.333,0.821,44,7,8,0.3125,0.375,1441.7810770959215,1554.4052042771325,-2,15.828704847747453,1
81,LAC,1610612746,2018-11-20,118,125,0.517,0.407,0.833,44,19,4,0.6875,0.5,1554.4052042771325,1441.7810770959215,5,18.388874790116567,0
82,GSW,1610612744,2018-11-21,95,123,0.434,0.241,0.667,42,17,10,0.6666666666666666,0.8888888888888888,1544.39390935303,1538.0702712712205,-3,15.955313149154685,0
83,OKC,1610612760,2018-11-21,123,95,0.481,0.371,0.533,61,10,5,0.625,0.5,1538.0702712712205,1544.39390935303,-1,23.309201301644876,1
84,NYK,1610612752,2018-11-21,117,109,0.494,0.5,0.824,49,17,11,0.2222222222222222,0.2,1409.212332092997,1519.5129225360101,-6,13.853913458644136,1
85,BOS,1610612738,2018-11-21,109,117,0.392,0.303,0.719,50,8,9,0.5294117647058824,0.7142857142857143,1519.5129225360101,1409.212332092997,-2,18.409979937361815,0
86,POR,1610612757,2018-11-21,100,143,0.366,0.22,0.821,40,17,6,0.7058823529411765,0.625,1569.046682476663,1609.7890394360732,2,19.7464803587743,0
87,MIL,1610612749,2018-11-21,143,100,0.528,0.333,0.824,59,14,2,0.75,0.8888888888888888,1609.7890394360732,1569.046682476663,2,23.8425669795964,1
88,SAC,1610612758,2018-11-21,119,110,0.528,0.44,0.737,48,11,4,0.5294117647058824,0.4444444444444444,1487.3987700151724,1477.4644448551562,1,17.198378809863282,1
89,UTA,1610612762,2018-11-21,110,119,0.432,0.308,0.71,46,10,7,0.47058823529411764,0.3333333333333333,1477.4644448551562,1487.3987700151724,-1,17.93894866750454,0
90,NOP,1610612740,2018-11-23,109,114,0.396,0.25,0.759,55,14,5,0.5555555555555556,0.2222222222222222,1532.3182450374263,1422.2296230405943,-1,20.408744514992435,0
91,NYK,1610612752,2018-11-23,114,109,0.451,0.364,0.741,46,9,10,0.2631578947368421,0.25,1422.2296230405943,1532.3182450374263,1,17.33545689918432,1
92,MIN,1610612750,2018-11-23,112,102,0.478,0.36,0.882,38,7,4,0.3888888888888889,0.0,1470.5477969953681,1481.2087033371904,-2,18.869769870706918,1
93,BKN,1610612751,2018-11-23,102,112,0.418,0.311,0.846,46,19,4,0.42105263157894735,0.42857142857142855,1481.2087033371904,1470.5477969953681,-1,17.347151123652914,0
94,HOU,1610612745,2018-11-23,111,116,0.418,0.278,0.905,44,14,7,0.5625,0.625,1529.8340592649988,1497.2119175018868,5,17.46044627678671,0
95,DET,1610612765,2018-11-23,116,111,0.455,0.259,0.725,49,14,5,0.5333333333333333,0.5714285714285714,1497.2119175018868,1529.8340592649988,-1,13.89180785952786,1
96,IND,1610612754,2018-11-23,100,111,0.465,0.125,0.556,45,12,2,0.6111111111111112,0.6666666666666666,1529.0833682011269,1476.468793737881,-1,15.912968109486494,0
97,SAS,1610612759,2018-11-23,111,100,0.506,0.476,0.708,46,15,4,0.47058823529411764,0.25,1476.468793737881,1529.0833682011269,-2,15.45258833902176,1
98,TOR,1610612761,2018-11-23,125,107,0.495,0.436,0.842,50,15,6,0.7894736842105263,0.7777777777777778,1587.8714294933066,1453.9232418900865,3,20.979576270967502,1
99,WAS,1610612764,2018-11-23,107,125,0.4,0.196,0.947,44,13,7,0.35294117647058826,0.25,1453.9232418900865,1587.8714294933066,1,16.813649564268847,0
100,OKC,1610612760,2018-11-23,109,104,0.441,0.333,0.667,46,14,2,0.6470588235294118,0.75,1559.3547658264247,1537.511612911668,1,24.274604742232675,1
101,CHA,1610612766,2018-11-23,104,109,0.457,0.194,0.857,46,14,5,0.5294117647058824,0.375,1537.511612911668,1559.3547658264247,2,18.357480197173142,0
102,LAL,1610612747,2018-11-25,104,108,0.468,0.385,0.645,42,18,10,0.6111111111111112,0.6666666666666666,1534.061227954893,1477.9390006775768,3,18.370792360131887,0
103,ORL,1610612753,2018-11-25,108,104,0.452,0.355,0.929,45,14,5,0.47368421052631576,0.42857142857142855,1477.9390006775768,1534.061227954893,-2,19.236543701167438,1
104,BKN,1610612751,2018-11-25,125,127,0.568,0.4,0.75,43,16,4,0.4,0.375,1470.4208509824864,1510.3970449796143,-2,17.63146573390728,0
105,PHI,1610612755,2018-11-25,127,125,0.484,0.414,0.818,42,9,6,0.6190476190476191,0.3,1510.3970449796143,1470.4208509824864,-1,20.06653833348485,1
106,LAC,1610612746,2018-11-25,104,100,0.422,0.2,0.676,48,4,5,0.6666666666666666,0.4444444444444444,1549.6254692039545,1522.177759484908,1,17.555208367635636,1
107,POR,1610612757,2018-11-25,100,104,0.433,0.211,0.8,58,12,5,0.631578947368421,0.7777777777777778,1522.177759484908,1549.6254692039545,-2,17.082229085304743,0
108,ATL,1610612737,2018-11-25,124,123,0.532,0.41,0.727,41,15,9,0.15789473684210525,0.2222222222222222,1367.2835498877835,1531.029366857344,-10,13.497825153407588,1
109,CHA,1610612766,2018-11-25,123,124,0.446,0.4,0.821,42,12,4,0.5,0.3333333333333333,1531.029366857344,1367.2835498877835,-1,17.143429622121932,0
110,SAC,1610612758,2018-11-25,112,133,0.471,0.391,0.742,36,17,7,0.5263157894736842,0.625,1493.432618124819,1461.409476680582,-1,17.336080660714458,0
111,UTA,1610612762,2018-11-25,133,112,0.533,0.333,0.758,49,19,5,0.42105263157894735,0.4,1461.409476680582,1493.432618124819,-3,17.495080113613366,1
112,MIN,1610612750,2018-11-26,102,95,0.465,0.308,0.737,39,9,8,0.45,0.1111111111111111,1491.1110582819113,1436.4473793805905,2,18.285926299784848,1
113,CLE,1610612739,2018-11-26,95,102,0.419,0.323,0.929,40,17,3,0.2222222222222222,0.3333333333333333,1436.4473793805905,1491.1110582819113,2,14.386744179252437,0
114,UTA,1610612762,2018-11-26,88,121,0.42,0.258,0.706,38,19,4,0.45,0.2857142857142857,1480.40124946129,1515.8605362401197,1,17.627802996243137,0
115,IND,1610612754,2018-11-26,121,88,0.583,0.5,0.824,39,16,4,0.5789473684210527,0.5555555555555556,1515.8605362401197,1480.40124946129,-2,14.094291885002201,1
116,CHA,1610612766,2018-11-26,110,107,0.469,0.448,0.7,44,11,5,0.47368421052631576,0.6666666666666666,1524.3351335816326,1628.938483598509,-2,19.56196737647815,1
117,MIL,1610612749,2018-11-26,107,110,0.411,0.348,0.81,48,16,5,0.7368421052631579,0.5714285714285714,1628.938483598509,1524.3351335816326,1,22.779920680119567,0
118,ATL,1610612737,2018-11-27,115,113,0.475,0.387,0.844,46,24,7,0.2,0.1,1373.977783163495,1459.560591002048,1,16.032991568696257,1
119,MIA,1610612748,2018-11-27,113,115,0.46,0.342,0.667,43,20,3,0.3684210526315789,0.3,1459.560591002048,1373.977783163495,-1,15.61430159013206,0
120,LAL,1610612747,2018-11-27,85,117,0.391,0.143,0.667,39,12,8,0.5789473684210527,0.5555555555555556,1526.3791522457632,1569.1794191026415,-1,18.689928744825174,0
121,DEN,1610612743,2018-11-27,117,85,0.485,0.36,0.933,60,12,4,0.65,0.7,1569.1794191026415,1526.3791522457632,3,17.654812098455256,1
122,POR,1610612757,2018-11-28,115,112,0.435,0.487,0.688,47,12,1,0.6,0.7,1516.4771594068109,1479.587579781476,-3,18.16035502389255,1
123,ORL,1610612753,2018-11-28,112,115,0.519,0.467,0.933,37,15,8,0.47619047619047616,0.4444444444444444,1479.587579781476,1516.4771594068109,-1,16.91765222675335,0
124,CHI,1610612741,2018-11-28,113,116,0.449,0.297,0.759,45,11,3,0.23809523809523808,0.2222222222222222,1388.4361691888532,1621.0539657134486,-3,14.796314351481984,0
125,MIL,1610612749,2018-11-28,116,113,0.494,0.343,0.75,48,12,8,0.7,0.8,1621.0539657134486,1388.4361691888532,-1,22.692277683148237,1
126,MIN,1610612750,2018-11-28,128,89,0.505,0.439,0.667,48,9,6,0.47619047619047616,0.7,1497.9135387207743,1488.0577193466122,3,15.747283800865263,1
127,SAS,1610612759,2018-11-28,89,128,0.391,0.296,1.0,46,19,8,0.5,0.4,1488.0577193466122,1497.9135387207743,1,15.178890681815234,0
128,ATL,1610612737,2018-11-28,94,108,0.344,0.25,0.864,54,19,8,0.23809523809523808,0.2,1380.417250252885,1532.219651466693,2,15.049000091215028,0
129,CHA,1610612766,2018-11-28,108,94,0.458,0.2,0.757,44,14,5,0.5,0.7,1532.219651466693,1380.417250252885,1,18.951297772520515,1
130,CLE,1610612739,2018-11-28,83,100,0.393,0.391,0.444,43,14,1,0.21052631578947367,0.1111111111111111,1429.6448989417274,1557.261647028178,-1,15.662684693905081,0
131,OKC,1610612760,2018-11-28,100,83,0.477,0.222,0.8,50,13,11,0.631578947368421,0.7,1557.261647028178,1429.6448989417274,-1,19.26834129153572,1
132,NOP,1610612740,2018-11-28,125,104,0.484,0.306,0.786,64,20,5,0.47619047619047616,0.8,1493.9554556680378,1466.2160247783293,-4,21.061314090440554,1
133,WAS,1610612764,2018-11-28,104,125,0.432,0.333,0.563,38,16,2,0.4,0.2222222222222222,1466.2160247783293,1493.9554556680378,2,16.120014247953048,0
134,HOU,1610612745,2018-11-30,136,105,0.5,0.407,0.8,49,6,6,0.45,0.4,1486.2227054248485,1462.4934817515682,-4,16.83884705580511,1
135,SAS,1610612759,2018-11-30,105,136,0.453,0.357,0.85,41,13,4,0.47619047619047616,0.6666666666666666,1462.4934817515682,1486.2227054248485,-1,16.102402203197595,0
136,LAL,1610612747,2018-11-30,114,103,0.488,0.3,0.656,47,18,3,0.5714285714285714,0.7,1517.1521763948467,1544.4731367336444,1,15.106002010561706,1
137,DAL,1610612742,2018-11-30,103,114,0.395,0.256,0.735,46,16,4,0.5263157894736842,0.2222222222222222,1544.4731367336444,1517.1521763948467,3,16.05943300883874,0
138,CHI,1610612741,2018-11-30,88,107,0.43,0.143,0.786,40,15,7,0.22727272727272727,0.2,1386.478520898659,1518.6673067386387,-4,14.708241937185855,0
139,DET,1610612765,2018-11-30,107,88,0.446,0.382,0.75,52,13,5,0.6111111111111112,0.7,1518.6673067386387,1386.478520898659,3,15.050645320893384,1
140,MIL,1610612749,2018-12-01,134,136,0.489,0.429,0.774,51,17,4,0.7142857142857143,0.5,1623.0116140036428,1421.7126012554659,1,19.78601722717517,0
141,NYK,1610612752,2018-12-01,136,134,0.531,0.588,0.667,41,17,2,0.30434782608695654,0.3333333333333333,1421.7126012554659,1623.0116140036428,-2,14.802771656376864,1
142,CHI,1610612741,2018-12-01,105,121,0.443,0.25,0.792,41,14,6,0.21739130434782608,0.2,1377.3735153049406,1506.7004024217135,-5,12.730760553564386,0
143,HOU,1610612745,2018-12-01,121,105,0.5,0.39,0.7,47,14,7,0.47619047619047616,0.4444444444444444,1506.7004024217135,1377.3735153049406,1,20.282661223779996,1
144,TOR,1610612761,2018-12-01,106,95,0.488,0.269,0.84,42,12,5,0.8260869565217391,0.8,1614.1241088728548,1405.3729125609589,7,18.659676770828725,1
145,CLE,1610612739,2018-12-01,95,106,0.386,0.227,0.88,44,12,0,0.19047619047619047,0.3,1405.3729125609589,1614.1241088728548,-3,17.713724317653067,0
146,BKN,1610612751,2018-12-01,88,102,0.37,0.242,0.8,42,19,2,0.34782608695652173,0.5,1449.8959268802123,1436.89743350383,-5,17.67550963462731,0
147,WAS,1610612764,2018-12-01,102,88,0.519,0.308,0.667,38,13,3,0.36363636363636365,0.6,1436.89743350383,1449.8959268802123,-2,16.574608801626827,1
148,MEM,1610612763,2018-12-02,95,103,0.418,0.393,0.783,35,15,7,0.6190476190476191,0.6,1535.8480998688592,1543.0400030776411,1,18.690785232470414,0
149,PHI,1610612755,2018-12-02,103,95,0.486,0.364,0.767,44,16,2,0.6666666666666666,0.9,1543.0400030776411,1535.8480998688592,3,20.775221021222965,1
150,POR,1610612757,2018-12-02,118,131,0.523,0.414,1.0,35,17,5,0.5909090909090909,0.5,1518.2313417124524,1442.0157847547032,-1,17.526363341938193,0
151,SAS,1610612759,2018-12-02,131,118,0.602,0.733,0.909,34,12,4,0.45454545454545453,0.6,1442.0157847547032,1518.2313417124524,-2,15.264303551952088,1
152,PHX,1610612756,2018-12-02,96,120,0.398,0.394,0.818,40,16,8,0.18181818181818182,0.1,1372.9201915714725,1529.2930107921452,-4,16.03210975038982,0
153,LAL,1610612747,2018-12-02,120,96,0.5,0.407,0.739,56,19,4,0.5909090909090909,0.8,1529.2930107921452,1372.9201915714725,2,17.206164130868267,1
154,NYK,1610612752,2018-12-03,107,110,0.411,0.353,0.75,55,16,5,0.3333333333333333,0.4,1430.4795817419779,1450.3802897158039,1,16.114481649428164,0
155,WAS,1610612764,2018-12-03,110,107,0.478,0.406,0.75,38,10,8,0.391304347826087,0.1,1450.3802897158039,1430.4795817419779,1,17.93881284972339,1
156,CLE,1610612739,2018-12-03,99,97,0.432,0.267,0.95,55,10,4,0.18181818181818182,0.1,1401.0102918437467,1436.4130706682383,-4,16.128504306425533,1
157,BKN,1610612751,2018-12-03,97,99,0.394,0.25,0.563,50,8,2,0.3333333333333333,0.2,1436.4130706682383,1401.0102918437467,-6,16.337206624043088,0
158,ATL,1610612737,2018-12-03,111,128,0.489,0.192,0.75,35,19,4,0.21739130434782608,0.3,1367.862944839788,1539.883052902215,-2,15.208184591462846,0
159,GSW,1610612744,2018-12-03,128,111,0.585,0.542,0.864,39,20,8,0.625,0.3,1539.883052902215,1367.862944839788,-2,20.677943334302086,1
160,LAC,1610612746,2018-12-03,129,126,0.59,0.4,0.767,39,12,1,0.6818181818181818,0.5,1563.1463905823725,1512.089495333707,-1,18.599239078930786,1
161,NOP,1610612740,2018-12-03,126,129,0.533,0.382,0.682,35,7,5,0.5,0.8,1512.089495333707,1563.1463905823725,1,17.859051733481607,0
162,ORL,1610612753,2018-12-04,105,90,0.442,0.5,0.75,43,15,4,0.4782608695652174,0.5,1483.5739198374008,1466.8676664866387,1,19.464283279477314,1
163,MIA,1610612748,2018-12-04,90,105,0.418,0.343,0.4,47,16,11,0.4090909090909091,0.3,1466.8676664866387,1483.5739198374008,2,16.779528263979458,0
